Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Armenia	340723	+327	7683	+14	321106	+667	11934	N/A	114677	2586	2401971	808429	2971159	Asia
Oman	304603	+4	4113	N/A	300039	+18	451	1	57561	777	25000000	4724282	5291809	Asia
Norway	285494	+2576	1093	N/A	88952	N/A	195449	68	52080	199	8665209	1580723	5481800	Europe
Bosnia and Herzegovina	278244	+163	12727	+12	192218	N/A	73299	N/A	85570	3914	1407341	432809	3251641	Europe
Bahrain	277831	+28	1394	N/A	276123	+27	314	2	155576	781	7495132	4197030	1785818	Asia
Singapore	269211	+552	759	+13	259556	+1518	8896	52	45505	128	21098774	3566348	5916073	Asia
Latvia	257329	+477	4267	+6	241683	+597	11379	136	138619	2299	5384444	2900514	1856376	Europe
Kenya	255437	+29	5335	N/A	248426	+22	1676	4	4606	96	2855761	51492	55460814	Africa
Qatar	244223	+152	611	N/A	241459	+119	2153	10	86980	218	3022415	1076433	2807805	Asia
Estonia	224993	+339	1823	+8	207850	+399	15320	26	169447	1373	2361195	1778263	1327810	Europe
Australia	217842	+1266	2050	+8	197070	+122	18722	70	8404	79	48747330	1880509	25922411	Australia/Oceania
North Macedonia	217301	+276	7641	+10	203574	+249	6086	N/A	104309	3668	1484645	712657	2083252	Europe
Nigeria	214622	+55	2980	N/A	207450	+23	4192	11	1006	14	3580510	16776	213425147	Africa
Algeria	211469	+172	6103	+7	145195	+141	60171	16	4701	136	230861	5132	44981074	Africa
Zambia	210312	+18	3667	N/A	206466	+12	179	11	11001	192	2745326	143600	19117848	Africa
Albania	201730	+328	3110	+1	192238	+383	6382	23	70208	1082	1405077	489011	2873305	Europe
Botswana	195302	N/A	2419	N/A	192452	N/A	431	1	80724	1000	1873214	774257	2419371	Africa
Uzbekistan	194333	+228	1418	+2	190939	+235	1976	23	5689	42	1377915	40335	34161708	Asia
Finland	191226	N/A	1360	N/A	46000	N/A	143866	51	34436	245	8009940	1442447	5553022	Europe
Kyrgyzstan	183615	+42	2758	+1	178602	+52	2255	131	27496	413	1848664	276836	6677834	Asia
Montenegro	158466	+183	2329	+5	154027	+269	2110	60	252262	3708	916867	1459561	628180	Europe
Afghanistan	157455	+24	7312	N/A	140723	+103	9420	1124	3919	182	796349	19820	40178842	Asia
Mozambique	151924	+56	1941	N/A	149575	N/A	408	8	4674	60	985270	30313	32503639	Africa
Zimbabwe	139046	+523	4710	+1	128868	+10	5468	12	9165	310	1623461	107005	15171816	Africa
Cyprus	136832	+307	601	N/A	124370	N/A	11861	49	112165	493	9477138	7768681	1219916	Asia
Ghana	130920	N/A	1209	N/A	129042	N/A	669	5	4091	38	1933408	60422	31998273	Africa
Namibia	129796	+158	3574	+1	125531	+8	691	1	49796	1371	799972	306906	2606573	Africa
Uganda	127655	+39	3254	N/A	97627	+30	26774	115	2671	68	1984169	41510	47799245	Africa
Cambodia	120256	+24	2960	+4	116609	+21	687	N/A	7053	174	2725832	159879	17049325	Asia
El Salvador	119803	N/A	3783	+2	102982	N/A	13038	246	18338	579	1440742	220534	6532970	North America
Cameroon	107148	N/A	1804	N/A	102716	N/A	2628	152	3898	66	1751774	63728	27488114	Africa
Rwanda	100414	+10	1343	N/A	45522	N/A	53549	N/A	7488	100	3557771	265306	13410053	Africa
China	99142	+59	4636	N/A	93470	+36	1036	12	69	3	160000000	111163	1439323776	Asia
Maldives	92211	+116	254	+1	90205	+102	1752	23	166406	458	1771023	3196037	554131	Asia
Jamaica	91469	+48	2410	+3	62942	+118	26117	10	30698	809	677213	227280	2979636	North America
Luxembourg	90774	N/A	880	N/A	84834	N/A	5060	17	141720	1374	3704591	5783769	640515	Europe
Laos	79833	+1364	207	+6	7339	N/A	72287	N/A	10750	28	816844	109994	7426286	Asia
Trinidad and Tobago	75134	+601	2262	+26	60582	+380	12290	22	53439	1609	457734	325566	1405964	North America
Senegal	74024	+11	1886	N/A	72103	+2	35	1	4261	109	880611	50688	17373005	Africa
Angola	65259	+15	1735	N/A	63325	+27	199	3	1901	51	1192540	34745	34323049	Africa
Malawi	61981	+15	2307	N/A	58824	+8	850	67	3125	116	446156	22494	19834756	Africa
Ivory Coast	61824	+7	706	+1	60864	+20	254	N/A	2264	26	1159053	42441	27309723	Africa
Réunion	61188	N/A	384	N/A	57781	N/A	3023	18	67653	425	1347378	1489737	904440	Africa
DRC	58463	N/A	1113	N/A	50930	N/A	6420	N/A	626	12	306299	3278	93441531	Africa
Guadeloupe	55284	N/A	748	N/A	2250	N/A	52286	23	138133	1869	551264	1377396	400222	North America
Fiji	52552	+6	697	N/A	51121	+5	734	N/A	58022	770	462999	511191	905726	Australia/Oceania
Suriname	50993	+33	1170	N/A	29577	+1	20246	11	85827	1969	161217	271345	594140	South America
Syria	48619	+81	2777	+5	29738	+114	16104	N/A	2685	153	113162	6250	18106919	Asia
Eswatini	47504	+136	1248	N/A	45271	+8	985	11	40349	1060	394107	334749	1177321	Africa
French Polynesia	46323	N/A	636	N/A	N/A	N/A	N/A	7	163554	2246	N/A	N/A	283228	Australia/Oceania
French Guiana	46142	N/A	328	N/A	11254	N/A	34560	7	148980	1059	454826	1468507	309720	South America
Martinique	45501	N/A	718	N/A	104	N/A	44679	1	121385	1915	416247	1110439	374849	North America
Madagascar	44800	N/A	972	N/A	43119	N/A	709	22	1561	34	290447	10118	28706024	Africa
Sudan	43489	N/A	3164	N/A	35491	N/A	4834	N/A	960	70	238579	5266	45309430	Africa
Malta	39934	+69	468	N/A	37761	+123	1705	3	90099	1056	1211456	2733282	443224	Europe
Mauritania	39558	+48	840	+2	37877	+49	841	15	8200	174	514130	106580	4823905	Africa
Cabo Verde	38450	+11	351	N/A	37972	+4	127	23	68100	622	211166	374002	564612	Africa
Guyana	38160	+42	1006	+2	36170	N/A	984	17	48183	1270	396734	500943	791975	South America
Gabon	37477	N/A	280	N/A	33094	N/A	4103	10	16290	122	1409899	612831	2300634	Africa
Papua New Guinea	35538	+148	550	N/A	34555	+233	433	7	3868	60	249149	27114	9188865	Australia/Oceania
Guinea	30770	N/A	387	N/A	29725	N/A	658	49	2256	28	569940	41783	13640616	Africa
Belize	30680	N/A	579	N/A	28979	N/A	1122	10	75209	1419	354279	868482	407929	North America
Togo	26304	+13	243	N/A	25923	+2	138	N/A	3075	28	585043	68383	8555449	Africa
Tanzania	26270	N/A	730	N/A	N/A	N/A	N/A	7	423	12	N/A	N/A	62159356	Africa
Barbados	26095	+131	238	+4	23417	+164	2440	N/A	90646	827	442981	1538780	287878	North America
Haiti	25510	N/A	747	N/A	21644	N/A	3119	N/A	2199	64	132422	11415	11601026	North America
Benin	24863	N/A	161	N/A	24546	N/A	156	5	1977	13	604310	48053	12575926	Africa
Seychelles	23537	N/A	127	N/A	22912	N/A	498	N/A	237227	1280	N/A	N/A	99217	Africa
Somalia	23051	N/A	1331	N/A	12325	N/A	9395	N/A	1395	81	262138	15863	16525276	Africa
Bahamas	22836	+9	705	+4	21616	N/A	515	4	57289	1769	170200	426983	398611	North America
Mauritius	22090	+117	455	N/A	20266	+102	1369	N/A	17328	357	358675	281361	1274784	Africa
Lesotho	21838	N/A	663	N/A	13741	N/A	7434	N/A	10080	306	262081	120969	2166510	Africa
Mayotte	21003	N/A	185	N/A	2964	N/A	17854	N/A	74425	656	176919	626923	282202	Africa
Burundi	20473	N/A	38	N/A	773	N/A	19662	N/A	1652	3	345742	27893	12395483	Africa
Timor-Leste	19828	N/A	122	N/A	19701	+1	5	N/A	14641	90	211166	155925	1354277	Asia
Congo	18970	N/A	354	N/A	12421	N/A	6195	N/A	3321	62	188207	32951	5711769	Africa
Channel Islands	18893	N/A	104	N/A	16459	N/A	2330	N/A	107254	590	1085647	6163126	176152	Europe
Iceland	18561	+59	35	N/A	16721	N/A	1805	4	53893	102	1256171	3647345	344407	Europe
Andorra	18443	+221	132	N/A	16162	N/A	2149	4	238152	1705	204343	2638659	77442	Europe
Mali	17915	+103	618	+1	15298	+75	1999	N/A	850	29	496532	23552	21082185	Africa
Curaçao	17485	+15	179	N/A	17199	+9	107	3	105936	1085	340657	2063937	165052	North America
Nicaragua	17254	N/A	210	N/A	4225	N/A	12819	N/A	2561	31	N/A	N/A	6737107	North America
Tajikistan	17095	N/A	124	N/A	16966	N/A	5	N/A	1737	13	N/A	N/A	9843204	Asia
Taiwan	16652	+4	848	N/A	15648	+9	156	N/A	697	36	8527750	357133	23878385	Asia
Aruba	16450	+18	174	N/A	16095	+21	181	13	153146	1620	177885	1656069	107414	North America
Burkina Faso	16000	N/A	286	N/A	15345	N/A	369	N/A	737	13	234250	10785	21720365	Africa
Brunei	15186	+22	98	N/A	14773	+55	315	N/A	34244	221	631475	1423966	443462	Asia
Equatorial Guinea	13599	N/A	175	N/A	13346	N/A	78	1	9260	119	242340	165009	1468650	Africa
Djibouti	13508	N/A	187	N/A	13294	N/A	27	N/A	13394	185	248335	246239	1008512	Africa
Saint Lucia	13034	+7	282	N/A	12639	+3	113	7	70520	1526	101066	546817	184826	North America
South Sudan	12758	N/A	133	N/A	12463	N/A	162	2	1121	12	267531	23507	11381141	Africa
Hong Kong	12462	+9	213	N/A	12149	+1	100	N/A	1643	28	28539548	3763191	7583870	Asia
New Caledonia	12249	+6	279	+1	11746	+42	224	10	42323	964	42756	147731	289418	Australia/Oceania
New Zealand	12195	+108	44	N/A	5834	+61	6317	48	2438	9	5066370	1012849	5002100	Australia/Oceania
Isle of Man	11926	+65	66	N/A	10890	+9	970	1	139199	770	133676	1560250	85676	Europe
CAR	11742	N/A	101	N/A	6859	N/A	4782	2	2372	20	60228	12168	4949614	Africa
Yemen	10025	+4	1954	+1	6913	+9	1158	23	326	64	265253	8622	30762982	Asia
Gambia	9992	N/A	342	N/A	9640	N/A	10	1	3975	136	125061	49757	2513444	Africa
Cayman Islands	7529	N/A	7	N/A	3570	N/A	3952	14	112669	105	208299	3117129	66824	North America
Eritrea	7458	N/A	61	N/A	7240	N/A	157	N/A	2062	17	23693	6551	3616500	Africa
Gibraltar	7372	+10	99	N/A	6955	+53	318	1	218903	2940	421249	12508507	33677	Europe
Niger	7080	+19	261	N/A	6729	+36	90	2	278	10	191126	7509	25454484	Africa
Guinea-Bissau	6444	N/A	149	N/A	6277	+2	18	N/A	3168	73	107685	52934	2034337	Africa
Sierra Leone	6402	N/A	121	N/A	N/A	N/A	N/A	N/A	780	15	160729	19581	8208424	Africa
Dominica	6086	N/A	42	N/A	5644	N/A	400	N/A	84246	581	110635	1531471	72241	North America
San Marino	5979	N/A	93	N/A	5610	N/A	276	2	175682	2733	90716	2665531	34033	Europe
Grenada	5908	+1	200	N/A	5636	+4	72	2	52159	1766	88084	777660	113268	North America
Liberia	5824	N/A	287	N/A	5523	N/A	14	2	1114	55	128246	24534	5227218	Africa
Bermuda	5751	N/A	106	N/A	5615	N/A	30	2	92834	1711	650541	10501235	61949	North America
Chad	5701	N/A	181	N/A	4874	N/A	646	N/A	333	11	157235	9196	17097669	Africa
St. Vincent Grenadines	5623	+44	76	+2	5096	+19	451	7	50456	682	91320	819425	111444	North America
Liechtenstein	4893	+45	62	N/A	4357	N/A	474	11	127808	1619	80413	2100434	38284	Europe
Sint Maarten	4598	N/A	75	N/A	4504	N/A	19	10	105529	1721	62056	1424250	43571	North America
Comoros	4542	+14	150	N/A	4313	+4	79	N/A	5069	167	N/A	N/A	896027	Africa
Antigua and Barbuda	4147	N/A	117	N/A	4019	N/A	11	1	41852	1181	17782	179458	99087	North America
Saint Martin	3973	N/A	56	N/A	1399	N/A	2518	7	100311	1414	54303	1371046	39607	North America
Faeroe Islands	3916	+62	13	N/A	3363	+100	540	7	79710	265	577000	11744830	49128	Europe
Monaco	3885	+6	36	N/A	3711	+20	138	1	98010	908	54960	1386513	39639	Europe
Sao Tome and Principe	3733	+1	56	N/A	3675	N/A	2	N/A	16594	249	14934	66383	224967	Africa
Turks and Caicos	3107	N/A	25	N/A	3055	N/A	27	N/A	78728	633	94789	2401850	39465	North America
Caribbean Netherlands	3040	+14	22	N/A	2811	+107	207	N/A	114410	828	30126	1133792	26571	North America
British Virgin Islands	2809	N/A	38	N/A	N/A	N/A	N/A	7	92044	1245	82570	2705616	30518	North America
Saint Kitts and Nevis	2790	+1	28	N/A	2749	N/A	13	1	51920	521	57035	1061373	53737	North America
Bhutan	2641	N/A	3	N/A	2625	N/A	13	N/A	3370	4	1251152	1596382	783742	Asia
St. Barth	1603	N/A	6	N/A	N/A	N/A	N/A	N/A	161593	605	56491	5694657	9920	North America
Greenland	1582	N/A	N/A	N/A	1261	N/A	321	2	27798	N/A	113690	1997681	56911	North America
Anguilla	1414	N/A	3	N/A	1323	N/A	88	N/A	93063	197	51382	3381730	15194	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41435	639	20508	1871680	10957	Australia/Oceania
Saint Pierre Miquelon	86	N/A	N/A	N/A	49	+17	37	N/A	14946	N/A	11864	2061870	5754	North America
Falkland Islands	83	N/A	N/A	N/A	N/A	N/A	N/A	N/A	22903	N/A	8316	2294702	3624	South America
Macao	77	N/A	N/A	N/A	77	N/A	0	N/A	116	N/A	5019	7582	661973	Asia
Montserrat	44	N/A	1	N/A	41	N/A	2	N/A	8807	200	2989	598279	4996	North America
Vatican City	27	N/A	N/A	N/A	27	N/A	0	N/A	33582	N/A	N/A	N/A	804	Europe
Solomon Islands	20	N/A	N/A	N/A	20	N/A	0	N/A	28	N/A	4500	6330	710904	Australia/Oceania
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	618282	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Palau	8	N/A	N/A	N/A	8	N/A	0	N/A	439	N/A	14878	816710	18217	Australia/Oceania
Vanuatu	6	N/A	1	N/A	6	+3	-1	N/A	19	3	23000	72468	317381	Australia/Oceania
Marshall Islands	4	N/A	N/A	N/A	4	N/A	0	N/A	67	N/A	N/A	N/A	59761	Australia/Oceania
Samoa	3	N/A	N/A	N/A	3	N/A	0	N/A	15	N/A	N/A	N/A	200298	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	328	N/A	N/A	N/A	6103	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	116745	Australia/Oceania
Tonga	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	107406	Australia/Oceania
