Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Morocco	1165552	+97	16071	N/A	1148964	+36	517	293	30896	426	11237010	297864	37725337	Africa
Bulgaria	1161038	+332	37035	+16	1006669	+7024	117334	62	169468	5406	9915433	1447285	6851060	Europe
Croatia	1129836	+637	15912	+7	1109143	+607	4781	17	278413	3921	4828304	1189785	4058130	Europe
Cuba	1104316	+110	8529	N/A	1095271	+117	516	23	97608	754	12920253	1141997	11313741	North America
Lebanon	1097800	+80	10404	+1	1084400	N/A	2996	186	162192	1537	4795578	708511	6768532	Asia
Finland	1069740	+16973	4284	+134	N/A	N/A	N/A	21	192512	771	10832080	1949355	5556750	Europe
Lithuania	1060279	+207	9126	+1	1031589	+654	19564	12	399866	3442	9953263	3753699	2651588	Europe
Tunisia	1041197	N/A	28575	N/A	N/A	N/A	N/A	29	86414	2372	4592916	381189	12048936	Africa
New Zealand	1023205	+9484	863	+8	969079	+8695	53263	N/A	204555	173	7119836	1423369	5002100	Australia/Oceania
Slovenia	1018323	+629	6617	+1	1001323	+318	10383	15	489703	3182	2655354	1276938	2079470	Europe
Belarus	982867	N/A	6978	N/A	N/A	N/A	N/A	N/A	104078	739	13220483	1399951	9443535	Europe
Nepal	978982	+4	11952	N/A	966857	+18	173	N/A	32511	397	5664774	188119	30112649	Asia
Bolivia	905820	+165	21926	N/A	863013	+328	20881	220	75677	1832	2705422	226025	11969554	South America
Uruguay	902540	N/A	7213	N/A	892434	N/A	2893	18	258152	2063	6114822	1749015	3496151	South America
UAE	901440	+364	2302	N/A	885287	+252	13851	N/A	89137	228	158453134	15668340	10112950	Asia
Ecuador	871999	+380	35606	+1	N/A	N/A	N/A	759	48065	1963	2470170	136158	18141962	South America
Costa Rica	866164	N/A	8444	N/A	841683	N/A	16037	48	167189	1630	4401922	849668	5180753	North America
Guatemala	851215	+502	17772	+30	831162	+414	2281	5	45931	959	4534174	244658	18532670	North America
Latvia	825470	+198	5796	+2	815843	+519	3831	9	446833	3137	7214910	3905487	1847378	Europe
Panama	799975	+3514	8199	N/A	770363	+745	21413	16	180124	1846	5991973	1349163	4441253	North America
Azerbaijan	792638	N/A	9709	N/A	782869	N/A	60	N/A	76885	942	6838458	663324	10309383	Asia
Saudi Arabia	757802	+611	9110	+2	743099	+172	5593	56	21154	254	42072272	1174431	35823522	Asia
Sri Lanka	663632	+18	16510	N/A	646154	+3	968	N/A	30752	765	6486117	300555	21580463	Asia
Paraguay	649718	N/A	18872	N/A	624673	N/A	6173	2	89055	2587	2633737	360998	7295705	South America
Kuwait	632074	N/A	2555	N/A	629114	N/A	405	3	144040	582	8071763	1839430	4388186	Asia
Myanmar	613088	+6	19434	N/A	592012	+11	1642	N/A	11129	353	8058361	146279	55089133	Asia
Palestine	582119	N/A	5353	N/A	576684	N/A	82	17	109376	1006	3078533	578432	5322203	Asia
Dominican Republic	580201	+181	4376	N/A	575302	+127	523	1	52504	396	3300974	298717	11050510	North America
Bahrain	575762	+633	1479	N/A	568696	+555	5587	3	317809	816	9772208	5394066	1811659	Asia
Estonia	573922	N/A	2556	N/A	514836	N/A	56530	3	432106	1924	3345340	2518710	1328196	Europe
Taiwan	570859	+65435	968	+17	46143	+6889	523748	N/A	23888	41	15820952	662046	23897056	Asia
Venezuela	522890	+50	5710	N/A	516098	+33	1082	230	18486	202	3359014	118752	28285909	South America
Moldova	516986	N/A	11489	N/A	504142	N/A	1355	49	128715	2860	3216305	800772	4016504	Europe
Egypt	515645	N/A	24613	N/A	442182	N/A	48850	122	4868	232	3693367	34867	105928386	Africa
Libya	501904	N/A	6430	N/A	490973	N/A	4501	101	71240	913	2477219	351613	7045301	Africa
Cyprus	477711	N/A	1032	N/A	124370	N/A	352309	60	390374	843	9477138	7744481	1223728	Asia
Ethiopia	470851	+18	7510	N/A	455752	+6	7589	4	3915	62	4827546	40141	120265111	Africa
Mongolia	469885	N/A	2179	N/A	313256	N/A	154450	192	139159	645	4030048	1193522	3376601	Asia
Honduras	424390	+14	10896	N/A	132358	N/A	281136	105	41615	1068	1365056	133856	10197959	North America
Armenia	422896	N/A	8623	N/A	412048	N/A	2225	N/A	142219	2900	3068217	1031834	2973558	Asia
Réunion	405980	N/A	762	N/A	395430	N/A	9788	10	447503	840	1603660	1767679	907212	Africa
Oman	389370	+26	4259	N/A	384543	+18	568	3	72801	796	25000000	4674286	5348410	Asia
Bosnia and Herzegovina	377475	+43	15775	N/A	N/A	N/A	N/A	N/A	116403	4865	1766618	544778	3242823	Europe
Qatar	365815	+158	677	N/A	364125	+66	1013	2	130285	241	3477744	1238599	2807805	Asia
Kenya	323952	+13	5649	N/A	318116	+6	187	2	5787	101	3625373	64766	55976553	Africa
Zambia	320412	+109	3983	N/A	315819	+27	610	1	16565	206	3448437	178284	19342381	Africa
North Macedonia	310595	+89	9287	N/A	300674	+57	634	N/A	149094	4458	2033385	976080	2083215	Europe
Botswana	306324	N/A	2690	N/A	303026	N/A	608	1	125541	1102	2026898	830683	2440037	Africa
Albania	275485	+45	3497	N/A	271781	+24	207	2	95923	1218	1815813	632259	2871945	Europe
Algeria	265808	+2	6875	N/A	178371	+3	80562	6	5864	152	230861	5093	45325517	Africa
Nigeria	255836	+34	3143	N/A	249936	N/A	2757	11	1186	15	5114703	23717	215651424	Africa
Zimbabwe	248943	+165	5481	N/A	242304	+46	1158	12	16307	359	2283475	149581	15265849	Africa
Luxembourg	243569	+869	1073	+2	235372	+824	7124	N/A	377660	1664	4246211	6583855	644943	Europe
Uzbekistan	238767	+20	1637	N/A	236886	+24	244	23	6946	48	1377915	40088	34372515	Asia
Montenegro	236076	+70	2718	N/A	232710	+65	648	6	375789	4327	2463418	3921304	628214	Europe
Mozambique	225470	+19	2201	N/A	223188	+2	81	13	6856	67	1318662	40099	32885526	Africa
China	220958	+237	5203	+5	208526	+571	7229	444	154	4	160000000	111163	1439323776	Asia
Laos	209243	+94	752	N/A	N/A	N/A	N/A	N/A	28003	101	1232128	164896	7472169	Asia
Kyrgyzstan	200993	N/A	2991	N/A	196406	N/A	1596	131	29889	445	1907195	283613	6724638	Asia
Iceland	186300	+121	120	N/A	N/A	N/A	N/A	N/A	539425	347	2264004	6555338	345368	Europe
Maldives	179483	N/A	298	N/A	163687	N/A	15498	25	321497	534	2213831	3965506	558272	Asia
Afghanistan	179184	+47	7686	N/A	162132	+55	9366	1124	4418	189	949547	23411	40560636	Asia
Uganda	164069	N/A	3596	N/A	100205	N/A	60268	2	3388	74	2612795	53950	48429823	Africa
El Salvador	162089	N/A	4129	N/A	150662	N/A	7298	8	24757	631	1950448	297908	6547158	North America
Ghana	161280	+9	1445	N/A	159788	+14	47	1	4996	45	2442206	75655	32280617	Africa
Namibia	159503	N/A	4028	N/A	153662	N/A	1813	N/A	60726	1534	1015142	386487	2626590	Africa
Trinidad and Tobago	153471	+507	3866	+3	140228	N/A	9377	18	109005	2746	722629	513257	1407928	North America
Martinique	153253	N/A	926	N/A	104	N/A	152223	8	408977	2471	828928	2212109	374723	North America
Brunei	143866	+250	219	N/A	142172	+111	1475	N/A	323090	492	717784	1611980	445281	Asia
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350105	2134	938039	2343627	400251	North America
Cambodia	136262	N/A	3056	N/A	133186	+2	20	N/A	7945	178	2959358	172559	17149867	Asia
Jamaica	131704	+160	2991	+4	84818	+109	43895	N/A	44118	1002	1028701	344596	2985238	North America
Rwanda	129886	+12	1459	N/A	45522	N/A	82905	N/A	9586	108	5328850	393274	13549956	Africa
Cameroon	119780	N/A	1927	N/A	117791	N/A	62	13	4312	69	1751774	63068	27776053	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2853	55	1499795	43136	34769277	Africa
Malta	93249	+100	713	N/A	89625	+161	2911	4	210147	1607	1901338	4284870	443733	Europe
DRC	87023	N/A	1337	N/A	50930	N/A	34756	N/A	920	14	846704	8948	94629737	Africa
Senegal	86029	+6	1966	N/A	84046	+2	17	N/A	4898	112	1078391	61393	17565349	Africa
Malawi	85855	+13	2635	N/A	82462	+207	758	67	4282	131	577765	28816	20050211	Africa
Ivory Coast	81985	+8	799	N/A	81167	+3	19	N/A	2971	29	1509146	54690	27594347	Africa
French Guiana	81784	+925	397	+2	11254	N/A	70133	1	261212	1268	631628	2017375	313094	South America
Suriname	80008	N/A	1337	N/A	49455	N/A	29216	N/A	134147	2242	236268	396143	596421	South America
Barbados	75438	+471	432	+2	71201	+947	3805	N/A	261910	1500	666454	2313835	288030	North America
Channel Islands	75275	+200	173	N/A	74574	+296	528	N/A	425648	978	1252808	7084095	176848	Europe
French Polynesia	72786	N/A	648	N/A	N/A	N/A	N/A	7	256350	2282	N/A	N/A	283932	Australia/Oceania
Eswatini	71583	+103	1402	N/A	69394	+21	787	11	60533	1186	1020644	863098	1182536	Africa
Fiji	64764	+10	862	N/A	62875	+22	1027	N/A	71283	949	508406	559584	908543	Australia/Oceania
Madagascar	64236	N/A	1393	N/A	59370	N/A	3473	14	2214	48	430995	14854	29016291	Africa
Guyana	63736	+52	1228	N/A	62260	+9	248	N/A	80310	1547	608164	766315	793621	South America
Sudan	62161	N/A	4936	N/A	N/A	N/A	N/A	N/A	1359	108	562941	12303	45755378	Africa
New Caledonia	60749	N/A	312	N/A	60231	N/A	206	9	209040	1074	98964	340539	290610	Australia/Oceania
Bhutan	59552	+12	21	N/A	59397	+64	134	2	75628	27	2303482	2925309	787432	Asia
Mauritania	58805	+18	982	N/A	57706	N/A	117	N/A	12057	201	813713	166841	4877181	Africa
Belize	57836	+49	676	N/A	56750	+6	410	6	140697	1644	548290	1333815	411069	North America
Cabo Verde	56099	+6	401	N/A	55604	+9	94	23	98899	707	400982	706908	567234	Africa
Syria	55867	+2	3150	N/A	52395	+19	322	N/A	3054	172	146269	7996	18292142	Asia
Gabon	47608	N/A	304	N/A	47297	N/A	7	N/A	20490	131	1594523	686256	2323511	Africa
Papua New Guinea	43876	+33	651	N/A	43200	+28	25	7	4737	70	249149	26898	9262605	Australia/Oceania
Seychelles	43235	N/A	167	N/A	42553	N/A	515	N/A	434606	1679	N/A	N/A	99481	Africa
Curaçao	42567	N/A	275	N/A	41905	N/A	387	3	257447	1663	496693	3004016	165343	North America
Andorra	42156	+439	153	N/A	41021	N/A	982	14	543983	1974	249838	3223924	77495	Europe
Burundi	41216	N/A	38	N/A	N/A	N/A	N/A	N/A	3284	3	345742	27549	12549999	Africa
Mauritius	37837	+25	996	N/A	36159	+7	682	N/A	29660	781	358675	281160	1275698	Africa
Mayotte	37363	N/A	187	N/A	2964	N/A	34212	N/A	131066	656	176919	620616	285070	Africa
Togo	37013	+1	273	N/A	36719	+3	21	N/A	4284	32	734635	85028	8639966	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2643	32	660107	47848	13795931	Africa
Tanzania	35354	N/A	840	N/A	N/A	N/A	N/A	7	562	13	N/A	N/A	62901456	Africa
Aruba	35189	N/A	212	N/A	34774	N/A	203	N/A	327005	1970	177885	1653053	107610	North America
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704302	569	778000	15810116	49209	Europe
Bahamas	33830	+27	800	+2	32458	+7	572	N/A	84524	1999	229817	574195	400242	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15139	321	431221	198365	2173878	Africa
Mali	30978	+18	733	N/A	30049	+1	196	N/A	1452	34	673441	31563	21336613	Africa
Haiti	30713	+6	835	N/A	29605	+2	273	N/A	2634	72	132422	11356	11661401	North America
Isle of Man	28416	N/A	87	N/A	26794	N/A	1535	N/A	330915	1013	150753	1755575	85871	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2120	13	604310	47530	12714341	Africa
Somalia	26518	N/A	1350	N/A	13182	N/A	11986	N/A	1586	81	400466	23953	16718643	Africa
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4172	67	347815	60270	5770949	Africa
Saint Lucia	23978	N/A	368	N/A	23144	N/A	466	1	129478	1987	143281	773697	185190	North America
Cayman Islands	23578	N/A	28	N/A	8553	N/A	14997	1	351077	417	222773	3317098	67159	North America
Timor-Leste	22886	N/A	130	N/A	22730	N/A	26	N/A	16764	95	264143	193482	1365204	Asia
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	949	17	248995	11333	21970296	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2731	33	N/A	N/A	6771338	North America
Solomon Islands	18174	N/A	146	N/A	16357	N/A	1671	2	25303	203	5117	7124	718243	Australia/Oceania
Gibraltar	18129	+133	102	N/A	16579	N/A	1448	N/A	538400	3029	534283	15867278	33672	Europe
South Sudan	17525	+12	138	N/A	13514	N/A	3873	1	1532	12	389677	34068	11438136	Africa
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1750	12	N/A	N/A	9936493	Asia
Liechtenstein	17315	+9	84	N/A	17166	+12	65	N/A	451711	2191	102174	2665501	38332	Europe
San Marino	16823	+38	115	N/A	16424	+26	284	4	493864	3376	152231	4468970	34064	Europe
Grenada	16191	+177	221	N/A	14626	+14	1344	4	142660	1947	156652	1380267	113494	North America
Equatorial Guinea	15910	N/A	183	N/A	15701	N/A	26	5	10687	123	317211	213068	1488778	Africa
Djibouti	15631	N/A	189	N/A	15427	N/A	15	N/A	15404	186	305941	301492	1014756	Africa
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2938	23	81294	16304	4986136	Africa
Bermuda	14135	N/A	135	N/A	13664	N/A	336	N/A	228537	2183	893980	14454002	61850	North America
Dominica	12685	N/A	63	N/A	12323	N/A	299	N/A	175403	871	194894	2694921	72319	North America
Monaco	12000	+15	54	N/A	11842	+26	104	4	301811	1358	54960	1382294	39760	Europe
Gambia	11996	N/A	365	N/A	11591	N/A	40	N/A	4717	144	155686	61220	2543054	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210191	369	164926	2895826	56953	North America
Yemen	11819	N/A	2149	N/A	9009	N/A	661	23	381	69	265253	8543	31049015	Asia
Tonga	11049	+99	11	N/A	10110	+125	928	N/A	102376	102	518262	4802012	107926	Australia/Oceania
Samoa	11045	N/A	23	N/A	1605	N/A	9417	4	54986	115	82612	411273	200869	Australia/Oceania
Saint Martin	10602	+65	63	N/A	1399	N/A	9140	7	265754	1579	112382	2817015	39894	North America
Sint Maarten	10123	N/A	86	N/A	9985	N/A	52	10	231208	1964	62056	1417354	43783	North America
Caribbean Netherlands	9903	N/A	35	N/A	9819	N/A	49	N/A	371219	1312	30126	1129287	26677	North America
Eritrea	9740	+2	103	N/A	9632	+1	5	N/A	2677	28	23693	6513	3637828	Africa
Niger	9010	+5	310	+1	8577	+9	123	1	349	12	252882	9787	25837472	Africa
Vanuatu	8241	+97	14	N/A	7725	+50	502	N/A	25712	44	24976	77926	320508	Australia/Oceania
Guinea-Bissau	8215	N/A	171	N/A	8005	N/A	39	6	3998	83	135939	66163	2054599	Africa
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8959	177	N/A	N/A	904091	Africa
Antigua and Barbuda	7721	N/A	137	N/A	7511	N/A	73	1	77646	1378	18901	190076	99439	North America
Sierra Leone	7682	N/A	125	N/A	N/A	N/A	N/A	N/A	928	15	259958	31400	8279028	Africa
Liberia	7451	+17	294	N/A	5747	N/A	1410	2	1411	56	139824	26487	5278999	Africa
Chad	7414	N/A	193	N/A	4874	N/A	2347	N/A	428	11	191341	11058	17303260	Africa
St. Vincent Grenadines	6794	+2	106	N/A	6641	N/A	47	N/A	60880	950	99121	888213	111596	North America
British Virgin Islands	6573	+106	62	N/A	N/A	N/A	N/A	1	214762	2026	103637	3386166	30606	North America
Turks and Caicos	6046	N/A	36	N/A	5963	N/A	47	4	152323	907	505354	12731886	39692	North America
Sao Tome and Principe	5970	N/A	73	N/A	5891	N/A	6	N/A	26330	322	29036	128060	226737	Africa
Saint Kitts and Nevis	5600	+4	43	N/A	5540	+4	17	N/A	103896	798	70707	1311818	53900	North America
Cook Islands	5390	+23	1	N/A	5274	+44	115	N/A	306354	57	17419	990053	17594	Australia/Oceania
Palau	4782	N/A	6	N/A	4087	N/A	689	1	261956	329	47272	2589537	18255	Australia/Oceania
St. Barth	4611	+36	6	N/A	N/A	N/A	N/A	N/A	464210	604	78646	7917648	9933	North America
Kiribati	3093	N/A	13	N/A	2602	N/A	478	3	25175	106	N/A	N/A	122862	Australia/Oceania
Anguilla	2984	N/A	9	N/A	2916	N/A	59	4	195646	590	51382	3368870	15252	North America
Saint Pierre Miquelon	2739	N/A	1	N/A	2449	N/A	289	1	477095	174	23687	4125936	5741	North America
Falkland Islands	1126	+734	N/A	N/A	N/A	N/A	N/A	N/A	306896	N/A	8632	2352685	3669	South America
Montserrat	747	+94	2	N/A	390	+77	355	N/A	149460	400	11238	2248499	4998	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41755	644	20508	1886140	10873	Australia/Oceania
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8073	665819	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	17	N/A	N/A	N/A	14	N/A	3	N/A	284	N/A	N/A	N/A	59934	Australia/Oceania
Western Sahara	10	N/A	1	N/A	9	N/A	0	N/A	16	2	N/A	N/A	624681	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	9	N/A	N/A	N/A	8	N/A	1	N/A	5464	N/A	N/A	N/A	1647	Australia/Oceania
Micronesia	7	N/A	N/A	N/A	1	N/A	6	N/A	60	N/A	N/A	N/A	117269	Australia/Oceania
Nauru	7	N/A	N/A	N/A	4	N/A	3	N/A	639	N/A	N/A	N/A	10951	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6111	Africa
