Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Lebanon	663779	+1510	8685	+9	629896	+2384	25198	186	97864	1280	4795578	707035	6782660	Asia
Belarus	646743	+1674	5010	+15	632470	+2252	9263	N/A	68475	530	10295659	1090068	9444973	Europe
Slovakia	641903	+10165	14107	+51	526153	+6475	101643	550	117493	2582	4474963	819089	5463343	Europe
Guatemala	616554	+829	15885	+15	598773	+883	1896	5	33548	864	3091052	168188	18378520	North America
Croatia	589015	+6246	10569	+64	543493	+4792	34953	316	144727	2597	3397608	834829	4069826	Europe
Azerbaijan	580507	+1880	7736	+27	545035	+1835	27736	N/A	56541	753	5485509	534287	10266978	Asia
Costa Rica	566429	+133	7284	+4	543602	+2024	15543	92	109791	1412	2715029	526253	5159168	North America
Sri Lanka	560345	+740	14232	+27	528400	+471	17713	N/A	26016	661	5606000	260274	21538857	Asia
Saudi Arabia	549618	+28	8829	+1	538740	+38	2049	48	15451	248	31078369	873687	35571521	Asia
Ireland	546909	+4763	5652	N/A	429857	+2145	111400	126	109057	1127	8762233	1747239	5014902	Europe
Bolivia	532631	+1203	19104	+8	489371	+645	24156	220	44776	1606	2569451	216000	11895582	South America
Ecuador	524432	N/A	33128	N/A	443880	N/A	47424	759	29107	1839	1991800	110548	18017452	South America
Myanmar	520213	+482	19058	+9	494107	+708	7048	N/A	9472	347	5475051	99691	54919990	Asia
Panama	476813	+202	7360	+2	466850	+138	2603	20	108129	1669	4210454	954820	4409682	North America
Denmark	466817	+4390	2841	+12	403118	N/A	60858	48	80199	488	92086181	15820356	5820740	Europe
Lithuania	462560	+1982	6630	+22	426588	+2232	29342	131	173302	2484	6054373	2268323	2669097	Europe
Paraguay	462533	+80	16366	+1	445486	+40	681	40	63754	2256	1938929	267254	7255017	South America
Palestine	429123	+266	4521	+1	421829	+160	2773	38	81474	858	2714239	515332	5266976	Asia
S. Korea	429002	+3937	3401	+38	381851	+1474	43750	612	8358	66	15804065	307886	51330928	Asia
Venezuela	428453	+1035	5115	+11	415284	+1037	8054	681	15127	181	3359014	118596	28323170	South America
Kuwait	413224	+26	2465	N/A	410520	+24	239	N/A	94801	566	5249073	1204237	4358837	Asia
Slovenia	411300	+2667	5125	+11	363577	+3562	42598	210	197803	2465	1911722	919390	2079338	Europe
Dominican Republic	405513	+759	4197	+2	396983	+380	4333	190	36865	382	2432226	221111	11000020	North America
Uruguay	398676	+240	6123	+4	390492	+175	2061	11	114215	1754	4064402	1164394	3490573	South America
Mongolia	379544	+711	1976	+7	313256	N/A	64312	192	113227	589	4030048	1202260	3352059	Asia
Honduras	377712	+123	10402	+4	120135	+210	247175	59	37306	1027	1118834	110505	10124734	North America
Ethiopia	370886	+174	6714	+6	347873	+187	16299	227	3118	56	3844225	32321	118938433	Africa
Libya	370187	+732	5425	+11	337022	+2117	27740	N/A	52870	775	1891073	270080	7001893	Africa
Moldova	361116	+855	8985	+35	344414	+1031	7717	145	89811	2235	2171504	540062	4020841	Europe
Egypt	353923	+899	20172	+63	294354	+741	39397	90	3370	192	3693367	35165	105030528	Africa
Armenia	336330	+592	7419	+40	311078	+1217	17833	N/A	113205	2497	2334501	785765	2970993	Asia
Oman	304519	+5	4113	N/A	299951	+13	455	7	57588	778	25000000	4727780	5287894	Asia
Bahrain	277510	+29	1394	N/A	275849	+23	267	2	155552	781	7315243	4100404	1784030	Asia
Bosnia and Herzegovina	272063	+740	12412	+26	192218	N/A	67433	N/A	83654	3816	1382485	425086	3252251	Europe
Singapore	258785	+1275	681	+3	242132	+3223	15972	55	43753	115	21098774	3567181	5914692	Asia
Kenya	254862	+46	5332	N/A	248070	+52	1460	20	4598	96	2816173	50810	55425134	Africa
Norway	254367	+2970	1050	+1	88952	N/A	164365	57	46413	192	8497174	1550430	5480528	Europe
Latvia	250132	+1095	4083	+20	231789	+1652	14260	175	134697	2199	5293267	2850443	1856998	Europe
Qatar	242673	+155	611	N/A	240159	+113	1903	17	86428	218	2967799	1056982	2807805	Asia
Estonia	219878	+619	1773	+10	196765	+1443	21340	42	165598	1335	2308393	1738532	1327783	Europe
Nigeria	213883	+65	2975	+1	207094	+78	3814	11	1003	14	3479682	16316	213271128	Africa
North Macedonia	213779	+473	7492	+18	197998	+505	8289	N/A	102618	3596	1458731	700218	2083254	Europe
Zambia	210112	+13	3667	N/A	206344	+12	101	8	10999	192	2703738	141540	19102314	Africa
Algeria	209624	+161	6041	+6	143771	+126	59812	22	4663	134	230861	5135	44957244	Africa
Australia	203650	+1543	1978	+5	188482	+1016	13190	82	7859	76	47184448	1820843	25913522	Australia/Oceania
Albania	198292	+516	3068	+5	187506	+597	7718	23	69010	1068	1382679	481200	2873399	Europe
Botswana	194909	+257	2416	N/A	191961	+432	532	1	80609	999	1859485	769036	2417942	Africa
Uzbekistan	192175	+219	1389	+4	188860	+228	1926	23	5628	41	1377915	40352	34147124	Asia
Kyrgyzstan	183066	+70	2734	+2	177760	+67	2572	131	27427	410	1819307	272572	6674596	Asia
Finland	180878	+1344	1302	N/A	46000	N/A	133576	42	32574	234	7838901	1411712	5552764	Europe
Afghanistan	157146	+87	7307	N/A	140435	+54	9404	1124	3914	182	788107	19628	40152428	Asia
Montenegro	156004	+310	2275	+7	150553	+303	3176	60	248344	3622	896378	1426951	628177	Europe
Mozambique	151512	+9	1940	N/A	149467	+6	105	8	4665	60	972276	29937	32477220	Africa
Zimbabwe	133774	+27	4704	+1	128540	+23	530	12	8821	310	1577664	104031	15165310	Africa
Cyprus	131462	N/A	591	N/A	124370	N/A	6501	37	107786	485	9477138	7770362	1219652	Asia
Ghana	130920	N/A	1209	N/A	129042	N/A	669	5	4094	38	1933408	60459	31978740	Africa
Namibia	129133	+7	3571	N/A	125462	+4	100	1	49568	1371	782378	300315	2605189	Africa
Uganda	127299	+32	3250	N/A	97397	+68	26652	164	2666	68	1932220	40461	47755620	Africa
Cambodia	120009	+32	2918	+4	116387	+30	704	N/A	7042	171	2696502	158223	17042369	Asia
El Salvador	118041	N/A	3764	+2	101092	N/A	13185	316	18071	576	1408214	215587	6531988	North America
Cameroon	106794	N/A	1791	N/A	102716	N/A	2287	152	3888	65	1751774	63775	27468194	Africa
Rwanda	100303	+26	1341	N/A	45521	N/A	53441	1	7485	100	3407331	254271	13400375	Africa
China	98570	+24	4636	N/A	93020	+68	914	8	68	3	160000000	111163	1439323776	Asia
Maldives	91122	+76	248	N/A	89029	+158	1845	23	164526	448	1731701	3126689	553845	Asia
Jamaica	90961	+56	2367	+2	62171	+103	26423	8	30532	794	667848	224167	2979249	North America
Luxembourg	87773	+421	864	+2	83016	+342	3893	11	137101	1350	3670829	5733807	640208	Europe
Senegal	73975	+2	1885	N/A	72081	+3	9	3	4261	109	867998	50001	17359698	Africa
Trinidad and Tobago	68288	+624	2040	+31	56642	+284	9606	22	48575	1451	440469	313316	1405829	North America
Laos	67322	+1504	143	+1	7339	N/A	59840	N/A	9069	19	764234	102953	7423112	Asia
Angola	65105	+25	1732	+1	63178	+27	195	4	1899	51	1171977	34176	34292178	Africa
Malawi	61872	+5	2304	N/A	58763	+7	805	67	3122	116	438826	22141	19819850	Africa
Ivory Coast	61665	+5	704	+1	60648	+22	313	N/A	2260	26	1131105	41448	27290032	Africa
Réunion	59048	N/A	381	N/A	56040	N/A	2627	18	65301	421	1347378	1490052	904249	Africa
DRC	58060	N/A	1104	N/A	50930	N/A	6026	N/A	622	12	306299	3281	93359328	Africa
Guadeloupe	55147	N/A	746	N/A	2250	N/A	52151	23	137792	1864	551264	1377402	400220	North America
Fiji	52482	+8	695	N/A	50919	+22	868	N/A	57957	768	459341	507261	905531	Australia/Oceania
Suriname	50629	+48	1158	+1	29561	+5	19910	13	85237	1950	157629	265377	593982	South America
Syria	47664	+106	2724	+5	28699	+92	16241	N/A	2634	151	103566	5724	18094105	Asia
Eswatini	46514	+8	1248	N/A	45229	N/A	37	10	39520	1060	385116	327212	1176960	Africa
French Guiana	45802	+39	325	N/A	11254	N/A	34223	11	147993	1050	446569	1442933	309487	South America
French Polynesia	45609	N/A	636	N/A	N/A	N/A	N/A	7	161061	2246	N/A	N/A	283179	Australia/Oceania
Martinique	44318	N/A	700	N/A	104	N/A	43514	1	118226	1867	416247	1110412	374858	North America
Madagascar	44072	N/A	967	N/A	41322	N/A	1783	3	1536	34	249510	8698	28684559	Africa
Sudan	42056	+97	3114	N/A	32905	N/A	6037	N/A	929	69	238579	5269	45278578	Africa
Malta	39011	+83	466	+2	37145	+28	1400	2	88024	1051	1211456	2733504	443188	Europe
Mauritania	38950	+69	825	+3	37194	+59	931	17	8081	171	496844	103075	4820219	Africa
Cabo Verde	38347	+2	349	N/A	37927	+2	71	23	67939	618	211166	374123	564430	Africa
Guyana	37613	+89	983	+3	35019	+197	1611	14	47499	1241	386304	487843	791862	South America
Gabon	37223	N/A	276	N/A	31636	N/A	5311	9	16191	120	1392218	605562	2299051	Africa
Papua New Guinea	34846	+139	542	N/A	33356	+244	948	7	3794	59	247028	26898	9183764	Australia/Oceania
Guinea	30751	N/A	387	N/A	29716	+2	648	45	2256	28	568506	41710	13629871	Africa
Belize	30060	+93	570	+1	28292	+146	1198	10	73729	1398	343457	842401	407712	North America
Tanzania	26261	N/A	730	N/A	N/A	N/A	N/A	7	423	12	N/A	N/A	62108016	Africa
Togo	26232	+8	243	N/A	25892	+13	97	N/A	3068	28	574934	67247	8549602	Africa
Haiti	24974	N/A	723	N/A	20901	N/A	3350	N/A	2154	62	132422	11419	11596849	North America
Benin	24850	N/A	161	N/A	24546	N/A	143	5	1978	13	604310	48090	12566350	Africa
Barbados	24432	N/A	218	+3	16457	N/A	7757	N/A	84873	757	429377	1491581	287867	North America
Seychelles	23197	N/A	125	N/A	22590	N/A	482	N/A	233843	1260	21504	216776	99199	Africa
Somalia	23016	+47	1327	+3	12046	+332	9643	N/A	1394	80	262138	15876	16511898	Africa
Bahamas	22696	N/A	671	N/A	21588	N/A	437	5	56954	1684	166095	416803	398498	North America
Lesotho	21735	N/A	662	N/A	13601	N/A	7472	N/A	10035	306	254614	117550	2166000	Africa
Mayotte	20914	N/A	185	N/A	2964	N/A	17765	N/A	74162	656	176919	627363	282004	Africa
Mauritius	20913	+161	240	N/A	19034	+240	1639	N/A	16406	188	358675	281375	1274721	Africa
Burundi	20351	N/A	38	N/A	773	N/A	19540	N/A	1643	3	345742	27917	12384793	Africa
Timor-Leste	19820	N/A	122	N/A	19696	N/A	2	N/A	14643	90	169501	125230	1353522	Asia
Congo	18837	N/A	349	N/A	12421	N/A	6067	N/A	3300	61	188207	32974	5707675	Africa
Curaçao	17374	+12	178	N/A	17072	+10	124	4	105277	1079	331768	2010325	165032	North America
Iceland	17294	+142	35	+1	15531	+171	1728	3	50223	102	1233921	3583427	344341	Europe
Nicaragua	17152	N/A	209	N/A	4225	N/A	12718	N/A	2547	31	N/A	N/A	6734739	North America
Mali	17144	+48	601	N/A	15070	+26	1473	N/A	814	29	483201	22939	21064583	Africa
Channel Islands	17116	+301	103	+3	14938	+167	2075	N/A	97193	585	1067673	6062741	176104	Europe
Tajikistan	17095	N/A	124	N/A	16966	N/A	5	N/A	1738	13	N/A	N/A	9836750	Asia
Andorra	16566	+140	131	N/A	15741	+24	694	4	213926	1692	193595	2500000	77438	Europe
Taiwan	16554	+10	848	N/A	15589	+7	117	N/A	693	36	8255438	345747	23877093	Asia
Aruba	16263	+17	174	+1	15917	+20	172	11	151425	1620	177885	1656285	107400	North America
Burkina Faso	15514	N/A	265	N/A	15009	N/A	240	N/A	715	12	226312	10428	21703074	Africa
Brunei	14840	+69	97	N/A	14280	+70	463	4	33473	219	601399	1356528	443337	Asia
Equatorial Guinea	13547	N/A	170	N/A	13315	N/A	62	1	9233	116	242340	165165	1467258	Africa
Djibouti	13504	+1	186	N/A	13291	+1	27	N/A	13396	185	245332	243366	1008080	Africa
Saint Lucia	12927	+6	279	N/A	12528	+8	120	6	69951	1510	92602	501090	184801	North America
South Sudan	12717	+16	133	N/A	12395	+67	189	2	1118	12	259491	22808	11377198	Africa
Hong Kong	12418	+6	213	N/A	12125	+2	80	N/A	1638	28	27124160	3577420	7582045	Asia
New Caledonia	12033	+41	276	N/A	55	N/A	11702	15	41588	954	42756	147773	289336	Australia/Oceania
CAR	11708	N/A	101	N/A	6859	N/A	4748	2	2367	20	60228	12174	4947088	Africa
Isle of Man	10895	+98	66	N/A	10315	+99	514	1	127186	770	133676	1560505	85662	Europe
New Zealand	10789	+180	41	+1	5535	+2	5213	64	2157	8	4781357	955870	5002100	Australia/Oceania
Gambia	9989	+1	342	N/A	9638	+2	9	3	3977	136	121854	48520	2511396	Africa
Yemen	9977	+5	1943	+1	6804	+19	1230	23	325	63	265253	8628	30743194	Asia
Eritrea	7269	+19	58	+1	7019	+5	192	N/A	2011	16	23693	6554	3615025	Africa
Gibraltar	7092	+39	98	N/A	6408	+75	586	2	210589	2910	411387	12215666	33677	Europe
Niger	6921	+19	251	+3	6514	+32	156	2	272	10	185913	7311	25427988	Africa
Cayman Islands	6459	+176	4	N/A	2315	+81	4140	28	96690	60	200501	3001467	66801	North America
Guinea-Bissau	6438	N/A	146	N/A	6250	N/A	42	N/A	3167	72	106154	52217	2032935	Africa
Sierra Leone	6400	N/A	121	N/A	N/A	N/A	N/A	N/A	780	15	160729	19593	8203539	Africa
Grenada	5880	N/A	200	N/A	5622	N/A	58	N/A	51920	1766	86681	765382	113252	North America
Liberia	5821	+2	287	N/A	5523	N/A	11	2	1114	55	128246	24551	5223636	Africa
Dominica	5819	+177	37	+2	5396	+197	386	N/A	80555	512	105957	1466817	72236	North America
San Marino	5790	N/A	93	N/A	5519	N/A	178	2	170139	2733	88512	2600923	34031	Europe
Bermuda	5730	+6	106	N/A	5603	+10	21	2	92485	1711	639674	10324650	61956	North America
St. Vincent Grenadines	5469	+23	74	N/A	4907	+16	488	7	49079	664	89747	805390	111433	North America
Chad	5105	N/A	175	N/A	4874	N/A	56	N/A	299	10	148082	8668	17083446	Africa
Sint Maarten	4573	+3	75	N/A	4475	+3	23	10	104989	1722	62056	1424708	43557	North America
Comoros	4478	N/A	150	N/A	4254	N/A	74	N/A	5001	168	N/A	N/A	895469	Africa
Liechtenstein	4359	+54	61	N/A	3897	+44	401	5	113868	1593	77368	2021055	38281	Europe
Antigua and Barbuda	4141	+3	117	N/A	4000	+5	24	11	41802	1181	17782	179502	99063	North America
Saint Martin	3949	N/A	56	N/A	1399	N/A	2494	7	99755	1415	54303	1371738	39587	North America
Sao Tome and Principe	3731	N/A	56	N/A	3675	N/A	0	N/A	16594	249	14689	65330	224844	Africa
Monaco	3669	+27	36	N/A	3489	+13	144	1	92579	908	54960	1386793	39631	Europe
Faeroe Islands	3337	+53	13	N/A	2940	+45	384	7	67932	265	552000	11237099	49123	Europe
Turks and Caicos	3092	+4	23	N/A	3020	N/A	49	N/A	78380	583	94789	2402824	39449	North America
Caribbean Netherlands	2825	+23	22	N/A	2591	+11	212	N/A	106347	828	30126	1134091	26564	North America
Saint Kitts and Nevis	2777	+1	28	N/A	2723	+7	26	1	51689	521	56279	1047538	53725	North America
British Virgin Islands	2765	N/A	38	N/A	N/A	N/A	N/A	7	90620	1245	82570	2706148	30512	North America
Bhutan	2633	N/A	3	N/A	2620	N/A	10	N/A	3361	4	1235929	1577472	783487	Asia
St. Barth	1601	+6	6	N/A	N/A	N/A	N/A	N/A	161407	605	56491	5695231	9919	North America
Anguilla	1334	N/A	3	N/A	1207	N/A	124	N/A	87821	197	51382	3382620	15190	North America
Greenland	1311	N/A	N/A	N/A	1011	N/A	300	2	23037	N/A	106610	1873375	56908	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	445	N/A	7	N/A	438	N/A	0	N/A	40591	639	20508	1870656	10963	Australia/Oceania
Falkland Islands	79	N/A	N/A	N/A	N/A	N/A	N/A	N/A	21817	N/A	7747	2139464	3621	South America
Macao	77	N/A	N/A	N/A	77	N/A	0	N/A	116	N/A	5019	7585	661707	Asia
Saint Pierre Miquelon	59	+5	N/A	N/A	32	N/A	27	N/A	10254	N/A	11864	2061870	5754	North America
Montserrat	44	N/A	1	N/A	43	N/A	0	N/A	8807	200	2849	570256	4996	North America
Vatican City	27	N/A	N/A	N/A	27	N/A	0	N/A	33582	N/A	N/A	N/A	804	Europe
Solomon Islands	20	N/A	N/A	N/A	20	N/A	0	N/A	28	N/A	4500	6334	710396	Australia/Oceania
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	617839	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Palau	8	N/A	N/A	N/A	8	N/A	0	N/A	439	N/A	11133	611200	18215	Australia/Oceania
Vanuatu	6	N/A	1	N/A	3	N/A	2	N/A	19	3	23000	72517	317165	Australia/Oceania
Marshall Islands	4	N/A	N/A	N/A	4	N/A	0	N/A	67	N/A	N/A	N/A	59749	Australia/Oceania
Samoa	3	N/A	N/A	N/A	3	N/A	0	N/A	15	N/A	N/A	N/A	200258	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	328	N/A	N/A	N/A	6102	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	116709	Australia/Oceania
Tonga	1	N/A	N/A	N/A	N/A	N/A	1	N/A	9	N/A	N/A	N/A	107370	Australia/Oceania
