Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Ecuador	862321	N/A	35449	N/A	N/A	N/A	N/A	759	47603	1957	2470170	136362	18114863	South America
Costa Rica	841343	+685	8327	+7	820853	+2423	12163	63	162545	1609	4136613	799183	5176055	North America
Guatemala	832159	+1010	17338	+9	807873	+1615	6948	5	44984	937	4279413	231331	18499120	North America
Latvia	804288	+1401	5657	+9	771691	+4800	26940	27	434874	3059	7079255	3827717	1849472	Europe
Azerbaijan	792103	+36	9700	+3	782084	+44	319	N/A	76902	942	6721330	652547	10300153	Asia
Panama	765677	+340	8172	N/A	755296	+239	2209	10	172668	1843	5729565	1292077	4434382	North America
Saudi Arabia	751296	+116	9050	N/A	735699	+298	6547	90	21004	253	41605651	1163187	35768675	Asia
New Zealand	717650	+14183	386	+23	627504	+17189	89760	N/A	143470	77	6935598	1386537	5002100	Australia/Oceania
Sri Lanka	662216	+113	16485	N/A	637306	+9	8425	N/A	30699	764	6368159	295213	21571407	Asia
Paraguay	648353	N/A	18731	N/A	624673	N/A	4949	8	88976	2571	2601300	356986	7286849	South America
Kuwait	629912	+128	2555	N/A	625796	+154	1561	10	143756	583	7922315	1808005	4381799	Asia
Myanmar	611984	+58	19433	N/A	590358	+166	2193	N/A	11116	353	7718788	140208	55052320	Asia
Palestine	581467	+231	5351	N/A	575095	N/A	1021	17	109500	1008	3078533	579741	5310183	Asia
Dominican Republic	578319	+110	4375	N/A	573814	+111	130	21	52386	396	3237860	293297	11039521	North America
Estonia	560230	+1110	2475	+6	488121	+952	69634	8	421826	1864	3258517	2453507	1328106	Europe
Bahrain	557387	+624	1472	+1	550620	+626	5295	3	308691	815	9628972	5332705	1805645	Asia
Venezuela	521030	+125	5688	+1	513671	+50	1671	230	18415	201	3359014	118718	28294019	South America
Moldova	514428	+206	11452	+3	500531	+264	2445	52	128048	2851	3167975	788554	4017448	Europe
Egypt	509177	N/A	24473	N/A	438458	N/A	46246	122	4816	231	3693367	34931	105732970	Africa
Libya	501738	N/A	6419	N/A	490052	N/A	5267	101	71312	912	2473358	351536	7035853	Africa
Ethiopia	469879	+36	7508	N/A	449425	+10	12946	15	3916	63	4682260	39027	119976363	Africa
Mongolia	468772	+81	2177	N/A	313256	N/A	153339	192	139050	646	4030048	1195413	3371259	Asia
Cyprus	447161	+2987	954	+3	124370	N/A	321837	60	365674	780	9477138	7750098	1222841	Asia
Armenia	422594	+13	8619	+2	410229	+105	3746	N/A	142144	2899	2985996	1004372	2972999	Asia
Honduras	421062	N/A	10880	N/A	131100	N/A	279082	105	41353	1069	1263329	124074	10182022	North America
Oman	388536	+36	4252	N/A	383364	+37	920	12	72824	797	25000000	4685826	5335239	Asia
Bosnia and Herzegovina	375849	+114	15727	+3	192218	N/A	167904	N/A	115828	4847	1740582	536410	3244875	Europe
Qatar	362150	+143	677	N/A	360177	+115	1296	2	128980	241	3413836	1215838	2807805	Asia
Réunion	347941	+10996	720	+11	331736	+9217	15485	10	383801	794	1603660	1768937	906567	Africa
Kenya	323479	+11	5648	N/A	317717	+15	114	1	5791	101	3534556	63279	55856538	Africa
Zambia	317221	+111	3967	N/A	312615	+49	639	N/A	16445	206	3368245	174610	19290131	Africa
North Macedonia	306947	+236	9231	N/A	296166	+252	1550	N/A	147342	4431	1960264	940977	2083223	Europe
Botswana	305526	N/A	2686	N/A	302476	N/A	364	1	125461	1103	2026898	832324	2435228	Africa
Albania	274000	+87	3492	N/A	270055	+131	453	13	95395	1216	1782376	620548	2872262	Europe
Algeria	265699	+5	6874	N/A	178312	+4	80513	6	5872	152	230861	5102	45245364	Africa
Nigeria	255516	+48	3142	N/A	249674	+62	2700	11	1188	15	4906535	22807	215133359	Africa
Zimbabwe	246744	+132	5451	N/A	239055	+198	2238	12	16186	358	2203571	144554	15243967	Africa
Uzbekistan	237906	+18	1637	N/A	235742	+31	527	23	6931	48	1377915	40145	34323459	Asia
Montenegro	233453	+88	2706	N/A	230157	+71	590	6	371619	4308	2427484	3864153	628206	Europe
Mozambique	225268	+1	2200	N/A	223021	+5	47	13	6869	67	1299144	39612	32796659	Africa
Luxembourg	220034	+644	1042	+1	200508	+272	18484	3	341714	1618	4174339	6482779	643912	Europe
Kyrgyzstan	200968	N/A	2991	N/A	196248	N/A	1729	131	29934	446	1907195	284073	6713746	Asia
Laos	186870	+2272	682	N/A	7660	N/A	178528	N/A	25045	91	1023002	137104	7461492	Asia
Iceland	182633	+803	102	+1	75685	N/A	106846	1	529150	296	1890042	5476097	345144	Europe
Afghanistan	177949	+46	7671	N/A	161033	N/A	9245	1124	4397	190	925444	22866	40471791	Asia
Maldives	176993	N/A	298	N/A	163687	N/A	13008	25	317586	535	2213831	3972365	557308	Asia
Uganda	163951	+2	3596	+1	100192	+5	60163	3	3396	74	2570233	53233	48283085	Africa
El Salvador	161570	N/A	4121	+1	144494	N/A	12955	40	24690	630	1875785	286648	6543856	North America
Ghana	161014	+43	1445	N/A	159531	+63	38	1	4998	45	2422885	75210	32214915	Africa
Namibia	157776	+12	4020	N/A	153069	N/A	687	3	60175	1533	987182	376509	2621932	Africa
China	157378	+1235	4638	N/A	127680	+1899	25060	63	109	3	160000000	111163	1439323776	Asia
Martinique	147519	+2472	918	+4	104	N/A	146497	8	393644	2450	828928	2211937	374752	North America
Trinidad and Tobago	139114	+321	3766	+3	128540	N/A	6808	18	98840	2676	676774	480844	1407471	North America
Guadeloupe	137327	N/A	852	N/A	2250	N/A	134225	19	343107	2129	938039	2343662	400245	North America
Brunei	136821	+447	214	+1	133494	+773	3113	N/A	307561	481	717784	1613513	444858	Asia
Cambodia	135812	+30	3055	+1	132328	+127	429	N/A	7930	178	2932388	171220	17126471	Asia
Rwanda	129735	+2	1458	N/A	45522	N/A	82755	1	9598	108	5145742	380675	13517400	Africa
Jamaica	128880	+11	2898	+1	81425	N/A	44557	N/A	43191	971	936937	313994	2983935	North America
Cameroon	119544	N/A	1927	N/A	117455	N/A	162	13	4314	70	1751774	63220	27709049	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2861	55	1499795	43265	34665438	Africa
DRC	86748	N/A	1337	N/A	50930	N/A	34481	N/A	919	14	846704	8974	94353236	Africa
Senegal	85924	+4	1965	N/A	83925	+3	34	N/A	4904	112	1050047	59932	17520589	Africa
Malawi	85667	+3	2626	N/A	80810	+15	2231	67	4283	131	563689	28184	20000074	Africa
Malta	82845	+719	649	+5	74227	+329	7969	4	186750	1463	1820830	4104537	443614	Europe
Ivory Coast	81780	+9	796	N/A	80945	+10	39	N/A	2971	29	1477408	53669	27528114	Africa
Suriname	79236	+4	1325	N/A	49391	+8	28520	N/A	132971	2224	235461	395142	595890	South America
French Guiana	79075	N/A	394	N/A	11254	N/A	67427	4	253195	1262	609252	1950799	312309	South America
French Polynesia	72473	+87	648	+1	N/A	N/A	N/A	7	255395	2284	N/A	N/A	283768	Australia/Oceania
Eswatini	69897	+35	1395	+1	68379	+5	123	11	59168	1181	1005006	850747	1181322	Africa
Channel Islands	69624	+211	156	N/A	67712	+2292	1756	N/A	394055	883	1247374	7059835	176686	Europe
Fiji	64466	+5	834	N/A	62623	N/A	1009	N/A	71007	919	505211	556468	907888	Australia/Oceania
Madagascar	64050	N/A	1388	N/A	59313	N/A	3349	22	2213	48	413244	14277	28944091	Africa
Guyana	63283	+10	1226	N/A	61975	+8	82	5	79778	1546	572803	722107	793238	South America
Sudan	61987	+21	4907	N/A	N/A	N/A	N/A	N/A	1358	107	562941	12331	45651604	Africa
Barbados	60592	+432	375	N/A	58319	+235	1898	N/A	210393	1302	617920	2145593	287995	North America
New Caledonia	60345	+18	312	+1	59884	+24	149	9	207848	1075	98964	340865	290332	Australia/Oceania
Mauritania	58675	+4	982	N/A	57680	N/A	13	N/A	12061	202	785991	161568	4864783	Africa
Belize	57318	+15	656	N/A	56456	+12	206	6	139685	1599	525140	1279771	410339	North America
Cabo Verde	55961	N/A	401	N/A	55499	+3	61	23	98762	708	400982	707670	566623	Africa
Syria	55723	+5	3145	N/A	51783	+20	795	N/A	3053	172	146269	8015	18249040	Asia
Gabon	47588	N/A	303	N/A	47270	N/A	15	N/A	20528	131	1589113	685498	2318188	Africa
Papua New Guinea	43374	+1171	643	+3	42597	+2692	134	7	4691	70	249149	26948	9245445	Australia/Oceania
Seychelles	40866	N/A	164	N/A	39963	N/A	739	N/A	411044	1650	N/A	N/A	99420	Africa
Curaçao	40671	N/A	267	N/A	39858	N/A	546	3	246081	1615	494095	2989533	165275	North America
Andorra	40024	N/A	153	N/A	39283	N/A	588	14	516552	1975	249838	3224423	77483	Europe
Burundi	38588	+13	38	N/A	773	N/A	37777	N/A	3084	3	345742	27628	12514042	Africa
Togo	36946	+1	272	N/A	36612	+10	62	N/A	4286	32	720871	83625	8620298	Africa
Mayotte	36891	N/A	187	N/A	2964	N/A	33740	N/A	129714	658	176919	622074	284402	Africa
Mauritius	36758	+77	968	N/A	34387	+92	1403	N/A	28819	759	358675	281207	1275486	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2650	32	660107	47974	13759789	Africa
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704574	569	778000	15816223	49190	Europe
Aruba	34051	N/A	212	N/A	33752	N/A	87	3	316562	1971	177885	1653744	107565	North America
Tanzania	33815	N/A	800	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62728766	Africa
Bahamas	33314	+1	788	N/A	32210	+2	316	11	83314	1971	226807	567212	399863	North America
Bhutan	33146	+1219	12	N/A	26954	+1105	6180	4	42140	15	2130182	2708181	786573	Asia
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15151	321	431221	198521	2172163	Africa
Haiti	30567	N/A	833	N/A	28745	N/A	989	N/A	2624	72	132422	11369	11647352	North America
Mali	30512	+6	728	N/A	29650	+3	134	N/A	1434	34	652947	30687	21277407	Africa
Isle of Man	28416	N/A	84	N/A	26794	N/A	1538	N/A	331088	979	150753	1756496	85826	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2125	13	604310	47651	12682131	Africa
Somalia	26471	+71	1350	+2	13182	N/A	11939	N/A	1588	81	400466	24018	16673646	Africa
Taiwan	24866	+281	853	N/A	20639	+90	3374	N/A	1041	36	12953471	542152	23892711	Asia
Congo	24079	+8	385	N/A	20178	N/A	3516	N/A	4182	67	347815	60414	5757178	Africa
Saint Lucia	22977	+12	365	N/A	22589	+7	23	1	124130	1972	140625	759704	185105	North America
Timor-Leste	22832	N/A	130	N/A	22692	N/A	10	N/A	16755	95	257486	188958	1362661	Asia
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	952	17	248995	11363	21912136	Africa
Cayman Islands	20606	N/A	24	N/A	8553	N/A	12029	1	307181	358	222773	3320955	67081	North America
Nicaragua	18491	+57	225	+1	4225	N/A	14041	N/A	2734	33	N/A	N/A	6763372	North America
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1754	13	N/A	N/A	9914784	Asia
South Sudan	17311	+10	138	N/A	13514	N/A	3659	1	1515	12	364018	31862	11424873	Africa
Gibraltar	17120	+47	101	N/A	16579	+53	440	3	508419	2999	534283	15866807	33673	Europe
Liechtenstein	16570	+11	84	N/A	16345	N/A	141	2	432400	2192	80413	2098406	38321	Europe
Equatorial Guinea	15904	+1	183	N/A	15696	+3	25	5	10716	123	303365	204411	1484094	Africa
Djibouti	15591	+1	189	N/A	15396	N/A	6	N/A	15386	187	299332	295402	1013303	Africa
San Marino	15181	N/A	113	N/A	14740	N/A	328	4	445753	3318	144139	4232287	34057	Europe
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2943	23	81294	16332	4977637	Africa
Grenada	14024	N/A	218	N/A	13748	N/A	58	4	123624	1922	144147	1270678	113441	North America
Bermuda	12564	N/A	128	N/A	12198	N/A	238	N/A	203061	2069	841380	13598500	61873	North America
Gambia	11990	+1	365	N/A	11591	N/A	34	N/A	4728	144	155686	61386	2536163	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210228	369	164926	2896335	56943	North America
Dominica	11897	+6	63	N/A	11704	+21	130	N/A	164548	871	185213	2561693	72301	North America
Solomon Islands	11856	+386	136	+3	9700	N/A	2020	2	16546	190	5117	7141	716536	Australia/Oceania
Yemen	11812	+4	2144	N/A	8999	N/A	669	23	381	69	265253	8561	30982454	Asia
Monaco	10943	+71	54	N/A	10696	+28	193	4	275420	1359	54960	1383268	39732	Europe
Saint Martin	10107	N/A	63	N/A	1399	N/A	8645	7	253773	1582	112382	2821754	39827	North America
Sint Maarten	9787	+21	86	N/A	9627	+26	74	10	223790	1966	62056	1418974	43733	North America
Eritrea	9728	N/A	103	N/A	9623	N/A	2	N/A	2678	28	23693	6522	3632865	Africa
Caribbean Netherlands	8860	+9	33	N/A	8459	+12	368	N/A	332433	1238	30126	1130347	26652	North America
Niger	8816	+5	308	N/A	8487	+3	21	1	342	12	242224	9407	25748349	Africa
Guinea-Bissau	8151	N/A	170	N/A	7191	+43	790	6	3976	83	129981	63409	2049884	Africa
Comoros	8093	N/A	160	N/A	7921	N/A	12	N/A	8970	177	N/A	N/A	902214	Africa
Sierra Leone	7675	N/A	125	N/A	N/A	N/A	N/A	N/A	929	15	259958	31462	8262598	Africa
Antigua and Barbuda	7493	N/A	135	N/A	7350	N/A	8	1	75415	1359	18901	190233	99357	North America
Liberia	7400	N/A	294	N/A	5747	N/A	1359	2	1405	56	139824	26547	5266949	Africa
Tonga	7385	+151	9	N/A	5339	+424	2037	N/A	68503	83	232745	2158944	107805	Australia/Oceania
Chad	7347	N/A	192	N/A	4874	N/A	2281	N/A	426	11	191341	11089	17255418	Africa
St. Vincent Grenadines	6747	+1	106	N/A	6639	+1	2	N/A	60478	950	98654	884305	111561	North America
British Virgin Islands	6155	N/A	62	N/A	N/A	N/A	N/A	1	201242	2027	102012	3335360	30585	North America
Sao Tome and Principe	5948	N/A	73	N/A	5872	N/A	3	N/A	26281	323	29036	128293	226325	Africa
Turks and Caicos	5923	+13	36	N/A	5859	+21	28	4	149424	908	447713	11294760	39639	North America
Saint Kitts and Nevis	5550	+1	43	N/A	5506	N/A	1	N/A	103041	798	65141	1209406	53862	North America
Vanuatu	4524	+93	2	N/A	1861	N/A	2661	11	14147	6	24976	78104	319780	Australia/Oceania
St. Barth	4150	N/A	6	N/A	N/A	N/A	N/A	N/A	417925	604	78646	7920040	9930	North America
Palau	4070	+28	6	N/A	3732	+11	332	N/A	223063	329	41281	2262468	18246	Australia/Oceania
Kiribati	3067	N/A	13	N/A	2590	+2	464	9	25001	106	N/A	N/A	122676	Australia/Oceania
Samoa	2782	+160	2	N/A	1039	N/A	1741	N/A	13859	10	N/A	N/A	200736	Australia/Oceania
Anguilla	2717	+17	9	N/A	2692	+16	16	4	178293	591	51382	3371744	15239	North America
Cook Islands	2526	N/A	N/A	N/A	1749	N/A	777	N/A	143588	N/A	12268	697362	17592	Australia/Oceania
Saint Pierre Miquelon	2236	N/A	1	N/A	1837	+109	398	1	389276	174	17516	3049443	5744	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41682	643	20508	1882850	10892	Australia/Oceania
Montserrat	175	N/A	2	N/A	173	N/A	0	N/A	35021	400	8796	1760256	4997	North America
Falkland Islands	123	N/A	N/A	N/A	N/A	N/A	N/A	N/A	33625	N/A	8632	2359759	3658	South America
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8084	664924	Asia
Vatican City	29	N/A	N/A	N/A	28	N/A	1	N/A	36025	N/A	N/A	N/A	805	Europe
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	623192	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Marshall Islands	7	N/A	N/A	N/A	7	N/A	0	N/A	117	N/A	N/A	N/A	59894	Australia/Oceania
Niue	7	N/A	N/A	N/A	1	N/A	6	N/A	4255	N/A	N/A	N/A	1645	Australia/Oceania
Nauru	3	+2	N/A	N/A	N/A	N/A	3	N/A	274	N/A	N/A	N/A	10944	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6109	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	117147	Australia/Oceania
