Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Greece	2499259	+12997	26143	+51	2290900	+18010	182216	384	241762	2529	67212620	6501720	10337668	Europe
Sweden	2455966	N/A	17479	N/A	2243175	N/A	195312	59	240666	1713	18174812	1780994	10204870	Europe
Iraq	2307555	+397	25041	+7	2254166	+1346	28348	90	55291	600	18046455	432407	41734879	Asia
Bangladesh	1946737	+368	29077	+13	1839998	+4018	77662	1275	11626	174	13506809	80666	167440555	Asia
Serbia	1923977	+2146	15405	+30	1839799	+7105	68773	103	221699	1775	8825623	1016971	8678346	Europe
Hungary	1800046	N/A	44286	N/A	1618574	N/A	137186	126	187130	4604	10836962	1126596	9619211	Europe
Jordan	1638228	N/A	13849	N/A	1546429	N/A	77950	694	157932	1335	16319298	1573251	10372975	Asia
Georgia	1623672	+3033	16338	+32	1547531	+8118	59803	N/A	408335	4109	15984903	4020019	3976325	Asia
Pakistan	1513503	+796	30258	+10	1453496	+1831	29749	842	6636	133	26608558	116663	228080586	Asia
Slovakia	1503308	+9925	18663	+32	1323805	+17913	160840	228	275126	3416	6482860	1186451	5464077	Europe
Ireland	1318954	+3854	6531	N/A	1186625	N/A	125798	43	262204	1298	11426271	2271504	5030266	Europe
Norway	1305006	+5457	1664	N/A	88952	N/A	1214390	26	237605	303	9852076	1793789	5492326	Europe
Kazakhstan	1303536	+220	13626	+3	1275617	+1884	14293	528	68058	711	11575012	604336	19153269	Asia
Morocco	1161586	+80	16015	+6	1142892	+210	2679	293	30857	425	11237010	298507	37644076	Africa
Bulgaria	1100811	+1388	35811	+21	853380	+1381	211620	416	160451	5220	9264285	1350337	6860723	Europe
Lebanon	1077242	+1268	10142	+8	682977	N/A	384123	186	159022	1497	4795578	707920	6774183	Asia
Cuba	1072474	+510	8499	+1	1061574	+498	2401	34	94783	751	12920253	1141867	11315021	North America
Croatia	1062953	+1524	15194	+22	1037462	+2084	10297	72	261630	3740	4543597	1118339	4062809	Europe
Tunisia	1005167	+1912	27922	+18	966531	+902	10714	157	83583	2322	4379844	364199	12025975	Africa
Nepal	977447	+67	11945	N/A	958555	+362	6947	100	32565	398	5442940	181340	30015158	Asia
Belarus	929340	+1876	6550	+15	920791	+2507	1999	N/A	98404	694	12530795	1326837	9444110	Europe
Lithuania	928835	+5318	8498	+9	841986	+7760	78351	69	349371	3196	7812034	2938410	2658592	Europe
Slovenia	902748	+1840	6353	+12	869672	+3746	26723	78	434135	3055	2578220	1239876	2079417	Europe
Bolivia	894551	+351	21455	+2	795820	+2006	77276	220	74921	1797	2669468	223574	11939965	South America
UAE	882477	+558	2301	N/A	841700	+1623	38476	N/A	87454	228	139792483	13853523	10090753	Asia
Uruguay	853170	+1929	7040	+9	831524	+3080	14606	117	244187	2015	5753399	1646689	3493920	South America
Ecuador	836216	N/A	35264	N/A	N/A	N/A	N/A	759	46220	1949	2470170	136533	18092158	South America
Singapore	819663	+16274	1073	+6	757741	+18777	60849	34	138281	181	23230460	3919101	5927497	Asia
Costa Rica	815945	+1362	8097	+15	691566	+4726	116282	116	157758	1566	3712867	717862	5172119	North America
Guatemala	791944	+2590	17073	+28	737485	+3205	37386	5	42875	924	3997718	216432	18471010	North America
Azerbaijan	788958	+433	9500	+12	774246	+1531	5212	N/A	76654	923	6593522	640619	10292421	Asia
Panama	757487	+426	8111	+5	745464	+730	3912	26	171043	1831	5547860	1252728	4428624	North America
Saudi Arabia	747119	+283	9006	+1	726876	+525	11237	443	20914	252	40989691	1147440	35722722	Asia
Latvia	697548	+7754	5348	+25	574069	+22251	118131	59	376803	2889	6806528	3676768	1851226	Europe
Finland	671773	N/A	2387	N/A	46000	N/A	623386	39	120928	430	10008882	1801729	5555155	Europe
Sri Lanka	649632	+639	16321	+14	609822	+142	23489	N/A	30126	757	6282076	291325	21563820	Asia
Paraguay	643619	+277	18460	+6	614216	+898	10943	132	88416	2536	2541177	349090	7279430	South America
Kuwait	622489	+524	2544	+1	613669	+1083	6276	38	142236	581	7713564	1762517	4376447	Asia
Myanmar	597417	+1596	19386	+3	545865	+1809	32166	N/A	10858	352	7237739	131544	55021476	Asia
Palestine	577945	+77	5284	+6	563845	+1200	8816	56	109044	997	3078533	580843	5300112	Asia
Dominican Republic	575883	+291	4371	+1	569727	+194	1785	32	52209	396	3139196	284597	11030314	North America
Bahrain	525171	+1517	1458	N/A	503957	+4843	19756	13	291663	810	9444181	5244998	1800607	Asia
Venezuela	516578	+342	5647	+2	505807	+501	5124	230	18253	200	3359014	118690	28300813	South America
Estonia	514067	+3052	2290	+15	401965	+8660	109812	20	387090	1724	3136168	2361517	1328031	Europe
Moldova	504875	+568	11285	+16	483192	+1607	10398	105	125646	2808	3055334	760366	4018239	Europe
Libya	497279	N/A	6288	N/A	472350	N/A	18641	122	70757	895	2436098	346631	7027938	Africa
Egypt	489876	+1113	24172	+10	419894	+1432	45810	122	4640	229	3693367	34985	105569243	Africa
Ethiopia	468930	+35	7476	N/A	420298	+105	41156	70	3916	62	4532021	37851	119734440	Africa
Mongolia	465590	+264	2173	N/A	313256	N/A	150161	192	138289	645	4030048	1197002	3366784	Asia
Hong Kong	440609	+37529	1774	+220	13232	N/A	425603	61	57983	233	36260319	4771739	7598974	Asia
Armenia	421226	+218	8528	+12	405688	+695	7010	N/A	141706	2869	2912927	979948	2972532	Asia
Honduras	413699	N/A	10785	N/A	128408	N/A	274506	105	40684	1061	1263329	124237	10168669	North America
Oman	384522	+216	4248	N/A	371874	N/A	8400	55	72222	798	25000000	4695538	5324204	Asia
Bosnia and Herzegovina	372255	+116	15544	+25	192218	N/A	164493	N/A	114660	4788	1706211	525539	3246594	Europe
Qatar	358083	+163	670	N/A	355050	+298	2363	10	127531	239	3382901	1204820	2807805	Asia
Cyprus	331508	+1834	875	+2	124370	N/A	206263	60	271261	716	9477138	7754810	1222098	Asia
Kenya	323071	+14	5640	N/A	303329	+5	14102	1	5794	101	3399164	60965	55755985	Africa
Zambia	313744	+131	3958	N/A	308200	+232	1586	N/A	16301	206	3287759	170825	19246354	Africa
Réunion	302162	N/A	666	N/A	289069	N/A	12427	41	333502	735	1463269	1615039	906027	Africa
North Macedonia	299419	+370	9075	+10	287518	+391	2826	N/A	143728	4356	1904444	914178	2083231	Europe
Albania	272132	+102	3479	+1	267083	+125	1570	13	94736	1211	1749552	609064	2872527	Europe
Algeria	265227	+41	6853	+1	177827	+41	80547	14	5871	152	230861	5110	45178208	Africa
Botswana	263950	N/A	2619	N/A	259434	N/A	1897	1	108568	1077	2026898	833703	2431199	Africa
Nigeria	254640	+3	3142	N/A	249171	+11	2327	11	1186	15	4442964	20694	214699305	Africa
Zimbabwe	239019	+280	5397	N/A	228224	+335	5398	12	15698	354	2102446	138086	15225633	Africa
Uzbekistan	236840	+69	1637	N/A	233933	+156	1270	23	6909	48	1377915	40193	34282359	Asia
Montenegro	230887	+128	2685	+1	227060	+171	1142	60	367538	4274	1177696	1874718	628199	Europe
Mozambique	225135	+14	2196	+1	219897	N/A	3042	13	6880	67	1276700	39016	32722203	Africa
New Zealand	207562	+18882	63	N/A	39580	+3442	167919	N/A	41495	13	6802074	1359844	5002100	Australia/Oceania
Kyrgyzstan	200615	+16	2963	+1	195600	+69	2052	131	29922	442	1907195	284460	6704621	Asia
Luxembourg	186360	N/A	996	N/A	175605	N/A	9759	5	289807	1549	4081710	6347432	643049	Europe
Afghanistan	174347	+78	7622	+2	157316	+65	9409	1124	4316	189	894617	22145	40397353	Asia
Maldives	172270	+323	297	N/A	157389	+518	14584	25	309559	534	2198851	3951208	556501	Asia
Uganda	163338	N/A	3590	N/A	100064	N/A	59684	35	3392	75	2472516	51339	48160142	Africa
Ghana	160028	N/A	1442	N/A	157999	N/A	587	1	4976	45	2321483	72186	32159866	Africa
Namibia	157324	+13	4013	N/A	153059	+234	252	5	60093	1533	960436	366855	2618029	Africa
El Salvador	156364	N/A	4086	+3	132410	N/A	19868	153	23905	625	1758939	268906	6541090	North America
Laos	143969	+259	628	N/A	7660	N/A	135681	N/A	19318	84	1002806	134559	7452546	Asia
Iceland	140929	N/A	68	N/A	75685	N/A	65176	3	408541	197	1782357	5166896	344957	Europe
Cambodia	132072	+334	3040	+2	126031	+495	3001	N/A	7720	178	2874168	168013	17106868	Asia
Trinidad and Tobago	129963	+642	3652	+3	104218	+285	22093	18	92363	2595	637557	453104	1407088	North America
Rwanda	129551	+3	1458	N/A	45522	N/A	82571	1	9603	108	4905589	363643	13490123	Africa
Jamaica	128166	+24	2825	N/A	78479	+333	46862	25	42968	947	861547	288834	2982842	North America
Guadeloupe	126642	N/A	837	N/A	2250	N/A	123555	19	316416	2091	938039	2343697	400239	North America
Cameroon	119322	N/A	1926	N/A	117263	N/A	133	13	4315	70	1751774	63349	27652909	Africa
Martinique	115951	N/A	895	N/A	104	N/A	114952	10	309387	2388	707420	1887576	374777	North America
China	110539	+281	4636	N/A	102438	+120	3465	14	77	3	160000000	111163	1439323776	Asia
Angola	98796	N/A	1900	N/A	96738	N/A	158	N/A	2857	55	1436142	41533	34578437	Africa
DRC	86154	N/A	1335	N/A	50930	N/A	33889	N/A	915	14	846704	8996	94121574	Africa
Senegal	85747	+8	1961	N/A	83705	+10	81	3	4905	112	1019319	58303	17483088	Africa
Malawi	85411	+15	2618	+1	76181	+177	6612	67	4280	131	549985	27557	19958067	Africa
Brunei	84844	+4095	140	+5	46546	+3369	38158	N/A	190874	315	717784	1614801	444503	Asia
Ivory Coast	81546	+12	795	N/A	80314	+94	437	N/A	2968	29	1428735	52006	27472621	Africa
Suriname	78454	+60	1317	N/A	49364	+2	27773	3	131757	2212	230140	386500	595446	South America
French Guiana	77782	N/A	393	N/A	11254	N/A	66135	5	249580	1261	597622	1917600	311651	South America
Malta	71800	+121	608	+1	69935	+75	1257	3	161889	1371	1211456	2731488	443515	Europe
Eswatini	69297	+7	1391	N/A	67768	+29	138	11	58711	1179	481633	408058	1180306	Africa
French Polynesia	68425	N/A	642	N/A	N/A	N/A	N/A	7	241247	2264	N/A	N/A	283631	Australia/Oceania
Fiji	64025	+6	834	N/A	62130	N/A	1061	N/A	70564	919	497869	548714	907338	Australia/Oceania
Madagascar	63791	+132	1373	+7	59002	+325	3416	26	2209	48	401851	13913	28883598	Africa
Guyana	63040	+16	1223	N/A	61508	+35	309	4	79504	1542	545087	687445	792917	South America
Sudan	61569	N/A	3912	N/A	40329	N/A	17328	N/A	1351	86	562941	12355	45564658	Africa
Mauritania	58646	+1	980	N/A	57635	+7	31	30	12081	202	751783	154866	4854396	Africa
Belize	56876	N/A	651	N/A	55227	N/A	998	6	138815	1589	505691	1234218	409726	North America
New Caledonia	56833	N/A	302	N/A	50063	N/A	6468	21	195908	1041	98964	341138	290100	Australia/Oceania
Barbados	56013	+150	319	+3	54123	+254	1571	N/A	194513	1108	590700	2051291	287965	North America
Cabo Verde	55892	+2	401	N/A	55429	N/A	62	23	98730	708	400982	708309	566112	Africa
Syria	54963	+69	3092	+3	48087	+185	3784	N/A	3018	170	146269	8031	18212928	Asia
Channel Islands	53230	N/A	145	N/A	49786	N/A	3299	N/A	301501	821	1214932	6881518	176550	Europe
Gabon	47559	+16	303	N/A	47066	+505	190	1	20555	131	1576525	681379	2313727	Africa
Papua New Guinea	41421	N/A	638	N/A	39905	N/A	878	7	4487	69	249149	26990	9231069	Australia/Oceania
Seychelles	39403	N/A	163	N/A	38923	N/A	317	N/A	396536	1640	N/A	N/A	99368	Africa
Curaçao	39133	N/A	264	N/A	38533	N/A	336	3	236857	1598	494095	2990564	165218	North America
Andorra	38434	N/A	151	N/A	37606	N/A	677	14	496102	1949	249838	3224881	77472	Europe
Burundi	38150	N/A	38	N/A	773	N/A	37339	N/A	3056	3	345742	27695	12483916	Africa
Togo	36815	N/A	272	N/A	36421	N/A	122	N/A	4279	32	693741	80632	8603820	Africa
Mayotte	36703	N/A	187	N/A	2964	N/A	33552	N/A	129307	659	176919	623299	283843	Africa
Guinea	36397	N/A	440	N/A	32939	N/A	3018	49	2651	32	587607	42799	13729507	Africa
Faeroe Islands	34237	N/A	28	N/A	7693	N/A	26516	5	696242	569	778000	15821369	49174	Europe
Aruba	33732	N/A	212	N/A	33462	N/A	58	7	313710	1972	177885	1654344	107526	North America
Tanzania	33620	N/A	798	N/A	N/A	N/A	N/A	7	537	13	N/A	N/A	62584080	Africa
Bahamas	33169	N/A	771	N/A	31963	N/A	435	9	83017	1930	222122	555937	399545	North America
Lesotho	32707	N/A	697	N/A	23437	N/A	8573	N/A	15067	321	403174	185732	2170726	Africa
Mauritius	32431	N/A	786	N/A	28637	N/A	3008	N/A	25430	616	358675	281246	1275307	Africa
Mali	30398	+2	724	N/A	29544	+2	130	N/A	1432	34	626406	29509	21227801	Africa
Haiti	30385	+3	823	+3	25485	N/A	4077	N/A	2611	71	132422	11381	11635580	North America
Benin	26575	N/A	163	N/A	25506	N/A	906	5	2100	13	604310	47752	12655144	Africa
Somalia	26351	N/A	1348	N/A	13182	N/A	11821	N/A	1584	81	400466	24072	16635945	Africa
Congo	24020	N/A	378	N/A	20178	N/A	3464	N/A	4181	66	347815	60535	5745639	Africa
Isle of Man	23328	N/A	80	N/A	22607	N/A	641	N/A	271926	933	150753	1757274	85788	Europe
Timor-Leste	22757	+21	129	N/A	22390	+99	238	9	16727	95	248770	182848	1360531	Asia
Saint Lucia	22733	N/A	360	N/A	22280	N/A	93	3	122859	1946	136343	736854	185034	North America
Taiwan	20797	+80	853	N/A	18714	+52	1230	N/A	871	36	11779884	493108	23889071	Asia
Burkina Faso	20751	N/A	375	N/A	20309	N/A	67	N/A	949	17	248995	11389	21863407	Africa
Cayman Islands	19373	N/A	17	N/A	8553	N/A	10803	2	289080	254	222773	3324176	67016	North America
Nicaragua	18105	N/A	221	N/A	4225	N/A	13659	N/A	2680	33	N/A	N/A	6756698	North America
Tajikistan	17388	N/A	124	N/A	17263	N/A	1	N/A	1757	13	N/A	N/A	9896596	Asia
South Sudan	16999	N/A	137	N/A	13271	N/A	3591	1	1489	12	342501	30008	11413761	Africa
Equatorial Guinea	15889	N/A	183	N/A	15665	N/A	41	5	10735	124	290997	196597	1480170	Africa
Gibraltar	15609	N/A	101	N/A	15028	N/A	480	10	463533	2999	517725	15374621	33674	Europe
Djibouti	15550	N/A	189	N/A	15359	N/A	2	N/A	15364	187	287047	283619	1012086	Africa
Bhutan	14451	+331	7	+1	10188	+117	4256	3	18389	9	2007790	2554915	785854	Asia
San Marino	14369	N/A	112	N/A	13994	N/A	263	4	421985	3289	136485	4008252	34051	Europe
CAR	14320	N/A	113	N/A	6859	N/A	7348	2	2881	23	81294	16355	4970517	Africa
Grenada	13690	N/A	216	N/A	13336	N/A	138	4	120726	1905	136411	1202951	113397	North America
Liechtenstein	12833	+152	78	N/A	11863	N/A	892	6	334960	2036	80413	2098899	38312	Europe
Gambia	11939	N/A	365	N/A	11559	N/A	15	4	4718	144	137657	54401	2530390	Africa
Greenland	11806	N/A	20	N/A	2761	N/A	9025	4	207359	351	164926	2896742	56935	North America
Yemen	11775	+1	2135	N/A	8790	+84	850	23	381	69	265253	8577	30926686	Asia
Bermuda	11634	N/A	123	N/A	11338	N/A	173	N/A	187973	1987	805308	13011504	61892	North America
Dominica	11248	N/A	61	N/A	10918	N/A	269	N/A	155604	844	169712	2347785	72286	North America
Saint Martin	9912	N/A	63	N/A	1399	N/A	8450	7	249227	1584	112382	2825727	39771	North America
Eritrea	9715	+7	103	N/A	9604	+1	8	N/A	2677	28	23693	6529	3628707	Africa
Sint Maarten	9573	N/A	85	N/A	9446	N/A	42	10	219102	1945	62056	1420306	43692	North America
Monaco	9537	+17	51	N/A	9322	+23	164	4	240172	1284	54960	1384069	39709	Europe
Niger	8762	+1	307	N/A	8446	+11	9	1	341	12	229739	8948	25673678	Africa
Comoros	8033	N/A	160	N/A	7855	N/A	18	N/A	8919	178	N/A	N/A	900642	Africa
Guinea-Bissau	8027	N/A	167	N/A	7018	N/A	842	6	3923	82	124624	60913	2045933	Africa
Solomon Islands	7940	+682	115	+4	1783	N/A	6042	2	11103	161	5117	7156	715105	Australia/Oceania
Sierra Leone	7665	N/A	125	N/A	N/A	N/A	N/A	N/A	929	15	259958	31515	8248832	Africa
Caribbean Netherlands	7612	+3	31	N/A	7545	N/A	36	N/A	285822	1164	30126	1131196	26632	North America
Antigua and Barbuda	7455	+6	135	N/A	7301	+17	19	1	75084	1360	18901	190363	99289	North America
Liberia	7384	N/A	294	N/A	5747	N/A	1343	2	1405	56	139824	26598	5256854	Africa
Chad	7255	N/A	190	N/A	4874	N/A	2191	N/A	421	11	191341	11115	17215334	Africa
St. Vincent Grenadines	6742	N/A	106	N/A	6627	N/A	9	N/A	60450	950	98236	880795	111531	North America
British Virgin Islands	6091	N/A	62	N/A	N/A	N/A	N/A	1	199261	2028	100749	3295898	30568	North America
Sao Tome and Principe	5934	N/A	72	N/A	5859	N/A	3	N/A	26259	319	29036	128489	225980	Africa
Turks and Caicos	5867	N/A	36	N/A	5787	N/A	44	4	148175	909	419792	10602147	39595	North America
Saint Kitts and Nevis	5536	+3	42	N/A	5490	+5	4	1	102842	780	65141	1210124	53830	North America
Palau	3844	N/A	6	N/A	3313	N/A	525	5	210757	329	37269	2043369	18239	Australia/Oceania
St. Barth	3780	N/A	6	N/A	N/A	N/A	N/A	N/A	380741	604	78646	7921636	9928	North America
Kiribati	2985	+11	11	N/A	2321	+21	653	4	24363	90	N/A	N/A	122521	Australia/Oceania
Anguilla	2555	N/A	9	N/A	2528	N/A	18	4	167783	591	51382	3374179	15228	North America
Saint Pierre Miquelon	1102	N/A	1	N/A	1070	N/A	31	1	191752	174	17358	3020358	5747	North America
Tonga	824	+109	N/A	N/A	311	+7	513	N/A	7651	N/A	34012	315791	107704	Australia/Oceania
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41617	642	20508	1879916	10909	Australia/Oceania
Montserrat	164	N/A	2	N/A	162	+1	0	N/A	32820	400	8359	1672804	4997	North America
Cook Islands	117	+22	N/A	N/A	8	N/A	109	N/A	6651	N/A	2435	138423	17591	Australia/Oceania
Falkland Islands	115	N/A	N/A	N/A	N/A	N/A	N/A	N/A	31507	N/A	8632	2364932	3650	South America
Macao	82	N/A	N/A	N/A	79	N/A	3	N/A	123	N/A	5318	8007	664175	Asia
Samoa	33	N/A	N/A	N/A	28	N/A	5	N/A	164	N/A	N/A	N/A	200625	Australia/Oceania
Vanuatu	31	+1	1	N/A	6	N/A	24	N/A	97	3	23000	72062	319171	Australia/Oceania
Vatican City	29	N/A	N/A	N/A	28	N/A	1	N/A	36070	N/A	N/A	N/A	804	Europe
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	621944	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Marshall Islands	7	N/A	N/A	N/A	7	N/A	0	N/A	117	N/A	N/A	N/A	59860	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6107	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	117045	Australia/Oceania
