Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Trinidad and Tobago	154643	+504	3871	+1	141354	+1126	9418	18	109837	2749	726218	515806	1407928	North America
Martinique	153253	N/A	926	N/A	104	N/A	152223	8	408977	2471	828928	2212109	374723	North America
Brunei	144411	+275	220	N/A	142527	+209	1664	N/A	324314	494	717784	1611980	445281	Asia
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350105	2134	938039	2343627	400251	North America
Cambodia	136262	N/A	3056	N/A	133189	N/A	17	N/A	7945	178	2959910	172591	17149867	Asia
Jamaica	131980	N/A	2995	N/A	84883	N/A	44102	N/A	44211	1003	1031235	345445	2985238	North America
Rwanda	129907	+12	1459	N/A	45522	N/A	82926	N/A	9587	108	5343203	394334	13549956	Africa
Cameroon	119780	N/A	1927	N/A	117791	N/A	62	13	4312	69	1751774	63068	27776053	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2853	55	1499795	43136	34769277	Africa
Malta	93446	+86	713	N/A	89952	+145	2781	4	210591	1607	1903746	4290296	443733	Europe
DRC	87023	N/A	1337	N/A	50930	N/A	34756	N/A	920	14	846704	8948	94629737	Africa
Senegal	86035	+3	1966	N/A	84055	+5	14	N/A	4898	112	1080384	61507	17565349	Africa
Malawi	85887	+21	2636	N/A	82703	+25	548	67	4284	131	578807	28868	20050211	Africa
Ivory Coast	81989	N/A	799	N/A	81168	N/A	22	N/A	2971	29	1509861	54716	27594347	Africa
French Guiana	81784	N/A	397	N/A	11254	N/A	70133	1	261212	1268	631628	2017375	313094	South America
Suriname	80008	N/A	1337	N/A	49455	N/A	29216	N/A	134147	2242	236268	396143	596421	South America
Barbados	76261	+416	433	+1	71497	+45	4331	N/A	264768	1503	669421	2324136	288030	North America
Channel Islands	75275	N/A	173	N/A	74574	N/A	528	N/A	425648	978	1252808	7084095	176848	Europe
French Polynesia	72821	N/A	649	N/A	N/A	N/A	N/A	7	256473	2286	N/A	N/A	283932	Australia/Oceania
Eswatini	71698	+31	1402	N/A	69549	+93	747	11	60631	1186	1021394	863732	1182536	Africa
Fiji	64773	N/A	862	N/A	62875	N/A	1036	N/A	71293	949	517703	569817	908543	Australia/Oceania
Madagascar	64236	N/A	1393	N/A	59370	N/A	3473	14	2214	48	430995	14854	29016291	Africa
Guyana	63804	+32	1228	N/A	62301	+22	275	N/A	80396	1547	610906	769770	793621	South America
Sudan	62161	N/A	4936	N/A	N/A	N/A	N/A	N/A	1359	108	562941	12303	45755378	Africa
New Caledonia	61049	N/A	312	N/A	60339	N/A	398	9	210072	1074	98964	340539	290610	Australia/Oceania
Bhutan	59566	+2	21	N/A	59476	+14	69	N/A	75646	27	2303632	2925500	787432	Asia
Mauritania	58840	+18	982	N/A	57708	N/A	150	N/A	12064	201	816126	167336	4877181	Africa
Belize	57896	N/A	676	N/A	56761	N/A	459	6	140843	1644	549217	1336070	411069	North America
Cabo Verde	56105	N/A	401	N/A	55613	N/A	91	23	98910	707	400982	706908	567234	Africa
Syria	55869	+1	3150	N/A	52479	+32	240	N/A	3054	172	146269	7996	18292142	Asia
Gabon	47608	N/A	304	N/A	47297	N/A	7	N/A	20490	131	1594523	686256	2323511	Africa
Papua New Guinea	43876	N/A	651	N/A	43200	N/A	25	7	4737	70	249149	26898	9262605	Australia/Oceania
Seychelles	43235	N/A	167	N/A	42553	N/A	515	N/A	434606	1679	N/A	N/A	99481	Africa
Curaçao	43017	N/A	275	N/A	42203	N/A	539	3	260168	1663	496693	3004016	165343	North America
Andorra	42156	N/A	153	N/A	41021	N/A	982	14	543983	1974	249838	3223924	77495	Europe
Burundi	41235	N/A	38	N/A	N/A	N/A	N/A	N/A	3286	3	345742	27549	12549999	Africa
Mauritius	37843	N/A	996	N/A	36183	N/A	664	N/A	29665	781	358675	281160	1275698	Africa
Mayotte	37363	N/A	187	N/A	2964	N/A	34212	N/A	131066	656	176919	620616	285070	Africa
Togo	37020	+3	273	N/A	36724	+2	23	N/A	4285	32	735269	85101	8639966	Africa
Guinea	36597	+138	442	+2	36113	+137	42	8	2653	32	660107	47848	13795931	Africa
Aruba	35693	N/A	213	N/A	35199	N/A	281	N/A	331689	1979	177885	1653053	107610	North America
Tanzania	35354	N/A	840	N/A	N/A	N/A	N/A	7	562	13	N/A	N/A	62901456	Africa
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704302	569	778000	15810116	49209	Europe
Bahamas	33871	+20	801	N/A	32488	+11	582	N/A	84626	2001	233473	583330	400242	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15139	321	431221	198365	2173878	Africa
Mali	31003	+12	733	N/A	30088	+19	182	N/A	1453	34	675008	31636	21336613	Africa
Haiti	30713	N/A	835	N/A	29605	N/A	273	N/A	2634	72	132422	11356	11661401	North America
Isle of Man	28416	N/A	87	N/A	26794	N/A	1535	N/A	330915	1013	150753	1755575	85871	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2120	13	604310	47530	12714341	Africa
Somalia	26518	N/A	1350	N/A	13182	N/A	11986	N/A	1586	81	400466	23953	16718643	Africa
Saint Lucia	24164	N/A	368	N/A	23207	N/A	589	1	130482	1987	143281	773697	185190	North America
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4172	67	347815	60270	5770949	Africa
Cayman Islands	23578	N/A	28	N/A	8553	N/A	14997	1	351077	417	222773	3317098	67159	North America
Timor-Leste	22889	+1	131	N/A	22746	N/A	12	N/A	16766	96	264799	193963	1365204	Asia
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	949	17	248995	11333	21970296	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2731	33	N/A	N/A	6771338	North America
Solomon Islands	18174	N/A	146	N/A	16357	N/A	1671	2	25303	203	5117	7124	718243	Australia/Oceania
Gibraltar	18129	N/A	102	N/A	16579	N/A	1448	N/A	538400	3029	534283	15867278	33672	Europe
South Sudan	17525	N/A	138	N/A	13514	N/A	3873	1	1532	12	389677	34068	11438136	Africa
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1750	12	N/A	N/A	9936493	Asia
Liechtenstein	17333	+4	84	N/A	17179	+13	70	1	452181	2191	102174	2665501	38332	Europe
San Marino	16852	N/A	115	N/A	16454	N/A	283	4	494716	3376	152231	4468970	34064	Europe
Grenada	16344	N/A	221	N/A	14634	N/A	1489	4	144008	1947	157363	1386531	113494	North America
Equatorial Guinea	15910	N/A	183	N/A	15701	N/A	26	5	10687	123	317211	213068	1488778	Africa
Djibouti	15631	N/A	189	N/A	15427	N/A	15	N/A	15404	186	305941	301492	1014756	Africa
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2938	23	81294	16304	4986136	Africa
Bermuda	14135	N/A	135	N/A	13664	N/A	336	N/A	228537	2183	893980	14454002	61850	North America
Dominica	12685	N/A	63	N/A	12323	N/A	299	N/A	175403	871	194894	2694921	72319	North America
Monaco	12004	+2	54	N/A	11866	+13	84	4	301911	1358	54960	1382294	39760	Europe
Gambia	11999	N/A	365	N/A	11591	N/A	43	N/A	4718	144	155686	61220	2543054	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210191	369	164926	2895826	56953	North America
Yemen	11819	N/A	2149	N/A	9009	N/A	661	23	381	69	265253	8543	31049015	Asia
Samoa	11313	N/A	24	N/A	1605	N/A	9684	4	56320	119	85921	427746	200869	Australia/Oceania
Tonga	11049	N/A	11	N/A	10110	N/A	928	N/A	102376	102	518262	4802012	107926	Australia/Oceania
Saint Martin	10602	N/A	63	N/A	1399	N/A	9140	7	265754	1579	112382	2817015	39894	North America
Sint Maarten	10123	N/A	86	N/A	9985	N/A	52	10	231208	1964	62056	1417354	43783	North America
Caribbean Netherlands	9915	N/A	35	N/A	9829	N/A	51	N/A	371668	1312	30126	1129287	26677	North America
Eritrea	9745	N/A	103	N/A	9632	N/A	10	N/A	2679	28	23693	6513	3637828	Africa
Niger	9013	N/A	310	N/A	8579	N/A	124	1	349	12	253043	9794	25837472	Africa
Vanuatu	8383	+94	14	N/A	7974	+98	395	N/A	26155	44	24976	77926	320508	Australia/Oceania
Guinea-Bissau	8222	+6	171	N/A	8010	+5	41	6	4002	83	136655	66512	2054599	Africa
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8959	177	N/A	N/A	904091	Africa
Antigua and Barbuda	7721	N/A	137	N/A	7511	N/A	73	1	77646	1378	18901	190076	99439	North America
Sierra Leone	7682	N/A	125	N/A	N/A	N/A	N/A	N/A	928	15	259958	31400	8279028	Africa
Liberia	7451	N/A	294	N/A	5747	N/A	1410	2	1411	56	139824	26487	5278999	Africa
Chad	7414	N/A	193	N/A	4874	N/A	2347	N/A	428	11	191341	11058	17303260	Africa
St. Vincent Grenadines	6799	+2	106	N/A	6641	N/A	52	N/A	60925	950	99138	888365	111596	North America
British Virgin Islands	6573	N/A	62	N/A	N/A	N/A	N/A	1	214762	2026	103637	3386166	30606	North America
Turks and Caicos	6046	N/A	36	N/A	5963	N/A	47	4	152323	907	505354	12731886	39692	North America
Sao Tome and Principe	5970	N/A	73	N/A	5891	N/A	6	N/A	26330	322	29036	128060	226737	Africa
Saint Kitts and Nevis	5605	+3	43	N/A	5547	+1	15	N/A	103989	798	70707	1311818	53900	North America
Cook Islands	5410	N/A	1	N/A	5291	N/A	118	N/A	307491	57	17469	992895	17594	Australia/Oceania
Palau	4879	N/A	6	N/A	4166	N/A	707	1	267269	329	49264	2698658	18255	Australia/Oceania
St. Barth	4611	N/A	6	N/A	N/A	N/A	N/A	N/A	464210	604	78646	7917648	9933	North America
Kiribati	3093	N/A	13	N/A	2602	N/A	478	3	25175	106	N/A	N/A	122862	Australia/Oceania
Anguilla	2984	N/A	9	N/A	2916	N/A	59	4	195646	590	51382	3368870	15252	North America
Saint Pierre Miquelon	2739	N/A	1	N/A	2449	N/A	289	1	477095	174	23687	4125936	5741	North America
Falkland Islands	1126	N/A	N/A	N/A	N/A	N/A	N/A	N/A	306896	N/A	8632	2352685	3669	South America
Montserrat	747	N/A	2	N/A	390	N/A	355	N/A	149460	400	11238	2248499	4998	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41755	644	20508	1886140	10873	Australia/Oceania
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8073	665819	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	17	N/A	N/A	N/A	14	N/A	3	N/A	284	N/A	N/A	N/A	59934	Australia/Oceania
Western Sahara	10	N/A	1	N/A	9	N/A	0	N/A	16	2	N/A	N/A	624681	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	9	N/A	N/A	N/A	9	N/A	0	N/A	5464	N/A	N/A	N/A	1647	Australia/Oceania
Nauru	8	+1	N/A	N/A	5	+1	3	N/A	731	N/A	N/A	N/A	10951	Australia/Oceania
Micronesia	7	N/A	N/A	N/A	1	N/A	6	N/A	60	N/A	N/A	N/A	117269	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6111	Africa
